,formula,target
5049,Ba3Tb0.27Ce0.009P4O13,800.0
10439,Ca0.8Gd0.2Mn0.6Co0.4O3,1300.0
4883,Ba1.9Sr0.1CuO3,950.0
3570,Gd0.07Zr0.639Ti0.344Pb0.93O3,1150.0
1733,Pr2TiZnO6,1300.0
3589,CaMg0.05Ti4Cu2.95O12,1030.0
7721,CaSb2O6,1000.0
978,Sr0.91Y0.09TiO3,1500.0
1047,TiAl3,600.0
7530,YMn0.9Co0.1O3,1300.0
8230,Zr0.227Ti1.136Nb0.534Ni0.266O3,1200.0
4885,Mo3In2O12,800.0
11474,Zn0.6GeO4,1350.0
3866,Sr2Ce0.7Y1.3CoCu2O9,1100.0
6532,Nd0.8FeBi0.2O3,950.0
8735,BaZr0.045Ti0.945Mn0.01O3,1200.0
8350,Zr0.352Ti0.176Nb0.267Ni0.133O3,1200.0
1858,Sr0.95La0.05TiO3,1350.0
11114,NaSr1.9Ca0.1Nb5O15,1400.0
9933,K0.9La1.1MoFe0.8Co0.2O6,850.0
10220,Mg0.5LaNi0.5Al11O19,1700.0
3302,Ce0.95Y0.05O2,1600.0
9598,Sr0.12Ca0.18La0.7MnO3,1450.0
6444,LaSc0.5Mn0.5O3,1400.0
10258,Ba0.97La0.02TiO3,1400.0
4146,Sr2.05Ca1.1Cu2Bi2O8,900.0
4163,BaNd0.3Zr0.7O3,1450.0
7625,Sr0.55Eu0.45MnO3,1350.0
4616,Sr0.1Ca0.4Pr0.5MnO3,1400.0
9299,Na0.6CoO2,850.0
3690,Ti0.55Sn0.45O3,1040.0
9433,Pr2Fe0.2Ni0.6Cu0.2O4,1300.0
1882,Cd2.98In0.02TeO6,1080.0
5947,Li2CuO2,800.0
3947,Sr0.61La0.39Fe11.7Co0.3O19,1100.0
8631,Zr0.528Ti0.176Nb0.133Ni0.067O3,1200.0
254,Mn0.05Zn0.95O,942.5
11603,Dy0.1Sm1.9Ce2O7,1600.0
8673,K0.13Y0.13Nb2Pb0.74O6,1225.0
826,SmFeO3,1200.0
9712,K2Sm2B2O7,840.0
3209,K0.6CaLa1.4Cu2O6,850.0
11157,FeCo0.2Zn0.8GaO4,900.0
1515,Sr0.25Sm0.08Ti0.98Mn0.02Pb0.63O3,1200.0
7636,SrTiTa0.33Fe0.33O3,1350.0
4021,Mg0.1LaGa0.8Al0.1O2.95,1500.0
8354,Zr0.455Ti0.227O3,1200.0
3257,Ca0.3Sm0.12Pr0.58CoO3,1200.0
3950,Ba2Ca0.8Tb0.2Zn2Si6O17,900.0
4852,NdNb0.6Sb0.4O4,1250.0
3529,Y0.5Mo3Fe1.5O12,900.0
7564,CaW3.92Mo0.08O4,1100.0
7015,Sr1.85MoFeO6,1400.0
7955,Yb1.4La0.6TaAlO7,1600.0
7603,BaYCo3.7Ni0.3O7,1100.0
4433,LiCa3MgV3O12,850.0
10504,BaTi0.99Nb0.005Co0.005O3,1350.0
8796,Ba0.97Sr0.03Mo4Bi2O16,700.0
1890,Ba2Gd4.5Eu0.5B5O17,1200.0
2215,ScHfW2PO12,1200.0
1042,Na3La2B3O9,850.0
4995,La0.1Cr0.1Fe0.9Bi0.9O3,750.0
8549,Ti0.2Nb0.534Ni0.266O3,1200.0
11160,Sr2MoCr0.07Fe0.93O6,1200.0
2721,CaSc0.1Ti0.9O2.95,1550.0
6697,Na0.4Sm0.6Co2O4,920.0
2467,Ba0.45Sr0.05Ca0.5TiO3,1400.0
764,LiCoO2,862.5
1636,Li0.65Ti0.3Fe2.5O4,1000.0
3232,V0.95Zn0.05Bi2O5.5,840.0
761,Y2.85Fe5Bi0.15O12,800.0
5541,Ca0.5Pr0.5Fe0.15Co0.85O3,1200.0
3995,Ca0.9Cu2.1O3,1020.0
3474,Ba0.1Ca0.23La0.67MnO3,1400.0
1117,La0.2Mo2Bi1.8O9,680.0
4253,Sr0.33Dy0.3La0.37MnO3,1410.0
1075,Li1.02Ti0.06Mn1.92O4,800.0
3731,La2IrCoO6,1150.0
6902,SrTi0.6Fe0.4O3,1500.0
10075,Ti0.96Nb0.02Al0.02O2,1400.0
4295,Gd0.5Y2.5Fe5O12,1400.0
9349,Fe1.8NiAl0.2O4,1200.0
763,Nd1.8Ce0.2CuO4,1067.5
2899,Li2Al0.2Ge1.8P3O12,900.0
6410,Sr0.2La4.8Sc0.8Ti4.2O17,1650.0
6793,Na0.8Yb0.2Co2O4,920.0
7967,MnCo1.2Cu0.3Zn0.5O4,1200.0
5061,Ba3Tb0.45Ce0.015P4O13,800.0
415,La0.4Mn1.8Bi0.4O3,1020.0
3801,BaYb0.3Gd0.7Co4O7,1100.0
6078,Mn0.6Fe1.75Co0.25Cd0.4O4,1200.0
4451,Ca3Mo0.05Co3.95O9,920.0
9845,U0.93Gd0.07O2,1700.0
8592,Zr0.4Ti0.2Nb0.267Ni0.133O3,1200.0
6799,Na0.24Yb0.16Co2O4,920.0
8054,Zr0.455Ti0.909Nb0.4Ni0.2O3,1200.0
4591,Zr0.078Ti0.784Nb0.02Pb0.99Sn0.118O3,1300.0
11154,Fe1.8Co0.2Zn0.8Ga0.2O4,900.0
734,Sr0.04La1.96WO6,1350.0
1837,Sr1.5Ca1.5UO6,1250.0
185,K0.5Na0.5NbO3,1117.5806451612902
9894,Mn0.8Ni0.3Cu0.07Zn0.63O4,1125.0
8073,Zr0.4Ti0.4Nb0.4Ni0.2O3,1200.0
7826,Ba4.5Nd9Ti18O54,1325.0
5232,Sr0.2Mg0.2La0.8Fe0.16Ga0.64O3,1450.0
3841,SrEu0.04Bi1.96TeO7,800.0
5210,Ba0.91Ca0.09Ti0.916Sn0.084O3,1380.0
8684,Ba0.8Sr1.17MgSi2O7,1250.0
3772,Ca1.5Ce0.25TiNb1.25O7,1350.0
4727,Ba0.124Ti0.124Nb1.24Zn0.62O3.708,1260.0
9839,Sr0.72La0.18Ti0.9Fe0.1O3,1400.0
6309,Mg0.8LaTi3Al7.2O18,1500.0
8459,Ti0.909Nb0.667Ni0.333O3,1200.0
648,Sr0.45Tb0.385Nd0.165MnO3,1400.0
5572,BaNd0.01La1.99ZnO5,1200.0
3762,BaTi4O9,1132.142857142857
10968,NaTi3Cu3SbO12,1060.0
11117,Sr0.4Pr0.55MnO3,1150.0
9560,Li0.02Ni0.98O,1350.0
11333,Ca0.7Nd0.2TiO3,1350.0
8453,Zr0.704Ti0.176Nb0.267Ni0.133O3,1200.0
3421,Gd2Y0.667Zr0.667Nb0.667O7,1600.0
1173,Zr0.003Zn0.994Al0.003O,1500.0
10792,Ba0.986Mg2P2O8,1100.0
3076,Sr2TiMnO6,1350.0
5948,Li1.2Y0.2Zr1.8P3O12,1200.0
5952,La10W0.4Si5.6O27,1650.0
1617,SrEu0.16La1.84O4,1200.0
5440,LiMn0.05Co0.95PO4,780.0
10738,Ca0.97Y0.03Ti3.97Cu3Al0.03O12,1100.0
5055,Ba3Tb0.09Ce0.006P4O13,800.0
9230,Gd2.994Ce0.006Cr0.001Ga4AlO12,1600.0
593,La0.6MnBi0.8O3,1020.0
9960,K0.05Sr0.35Pr0.6MnO3,1100.0
6774,K0.16Na0.04Co2O4,920.0
74,Mn0.8Fe0.2GaO3,1400.0
8614,Zr1.136Nb0.267Ni0.133O3,1200.0
3900,Ca0.99Eu0.01WO4,1000.0
8889,Sr1.76La1.24Mn1.92Ru0.08O7,1300.0
407,La0.6Mn1.6Bi0.8O3,1020.0
6139,Sr2Lu0.7Gd0.3RuCu2O8,900.0
2353,Sr2W0.5Mo0.5FeO6,1000.0
9126,Zr0.637Ti0.343Pb0.92Sb0.08O3,1250.0
1155,Sr1.98La0.02Co2Bi2O9,840.0
7910,Mn1.5Co1.5O4,1200.0
3816,NaBa0.95Dy0.05BO3,850.0
3011,Fe0.1In1.5Sn0.4O3,1200.0
11043,SrLaRh0.3Ga0.7O4,1300.0
9654,K0.32Na0.68NbO3,1150.0
7751,K0.5Na0.5Nb0.97V0.03O3,1080.0
5799,Nd2Ni0.8Cu0.2O4,1370.0
733,Li0.5La0.5TiO3,1180.0
4384,LiYbMo2O8,800.0
5826,La9.83Fe0.75Al0.75Si4.5O26,1600.0
10886,Ba0.838Ca0.162Zr0.092Ti0.904Mn0.004O3,1480.0
4303,Gd0.06Mn0.5Fe1.94Ni0.1Zn0.4O4,1200.0
1415,Ho0.2FeBi0.8O3,860.0
9587,La2Hf2O7,1500.0
5261,Yb0.06Er0.04La1.9Mo2O9,970.0
6518,Sr2V0.25MoFe0.75O6,1250.0
10070,Ba1.26Sr1.74Fe21.6Co2O37.4,1200.0
8360,Zr0.88Ti0.352Nb0.133Ni0.067O3,1200.0
9527,Li1.2Zr1.8Al0.2P3O12,900.0
7559,ZrTi1.2Nb0.534Zn0.266O6,1260.0
10442,Ca0.2Gd0.8MnO3,1300.0
2464,Ba0.4Sr0.1Ca0.5TiO3,1400.0
11414,La0.925MnAg0.075O3,1100.0
630,Sc0.03Zr0.97W2O8,1200.0
8414,Zr0.909Ti0.909Nb0.4Ni0.2O3,1200.0
5849,LiLaO2,800.0
11493,Sr0.8La1.2TaFeO6,1550.0
5821,Ta0.75Nb0.25Bi3O7,800.0
708,SrHfO3,1600.0
6822,Na0.16Sr0.04Co2O4,920.0
8396,Ti0.4Nb0.4Ni0.2O3,1200.0
12,Sr0.4La1.6CuO4,1100.0
8616,Zr0.682Ti0.682Nb0.267Ni0.133O3,1200.0
3491,Sr4MoFeO8,1100.0
8237,Zr0.176Ti0.352O3,1200.0
3557,Ca3Ir0.1Co3.9O9,900.0
2525,Cu2Ga0.6Ge0.4Se3,550.0
9970,Fe0.8Ga1.2O3,1220.0
9605,La0.05Zr0.634Ti0.341Pb0.9Bi0.05O3,1100.0
7366,Ca0.95Y0.05Ti4Mn0.5Cu2.5O12,1075.0
5329,W2Bi2O9,755.0
11441,Na0.495Sm0.01Nb2Bi2.495O9,1100.0
5256,Gd0.06Ce0.9Y0.02Fe0.02O2,1400.0
8120,Zr0.528Ti0.528O3,1200.0
5479,Sr0.985Ho0.01Nb2Bi2O9,1150.0
4653,Sr0.15La1.85CuO4,1020.0
11559,Sr0.6Gd0.4FeO3,1250.0
6231,Ba0.7Ca0.3TiO3,1366.6666666666667
10845,BaTi0.93Sn0.07O3,1400.0
2023,Ba0.5Sr0.5YCo2O5,1300.0
7789,Ti0.97NiZnSn0.03O4,1550.0
1544,Ba2Gd0.33Eu0.33Nd0.33Cu3O7,1020.0
2093,Sr1.96P2O7,1100.0
5371,Ca2Gd6.4Si6O26,1350.0
1306,Na3Zr2Si2PO12,1273.076923076923
8017,La0.1Fe0.9Zn0.1BiO3,820.0
4745,Ba0.372Ti0.372Nb1.24Zn0.62O4.452,1260.0
2956,Mn10Fe30Ni60,1120.0
6336,Mg0.4LaTi3Al7.6O18,1500.0
4223,Li6.5La3Zr1.5Ta0.5O12,1000.0
8856,Yb2Ce2O7,1600.0
2571,Ba0.06TiO3,1180.0
5813,LaBi14O24,850.0
9554,Sm5.5MoO11.25,1600.0
2298,Gd1.4Y0.6O3,1350.0
8789,Ba0.94Ca0.06Mo4Bi2O16,700.0
10447,Ca0.4Gd0.6CoO3,1300.0
3494,SrLa0.1Ta2Bi1.9O9,1150.0
6174,Mg0.2Fe1.94Cu0.35Zn0.45O3.91,1100.0
8691,BaTi0.99Nb0.005Al0.005O3,1400.0
4867,Ce0.6In0.4O2,1475.0
1470,Rb2Mo3Ni0.8Cu1.2O12,480.0
1168,Na0.2Mn0.8Te,700.0
7900,Ba0.1Ca0.9Ti4Cu3O12,1075.0
5364,Ca1.6Gd3.2Si6O26,1350.0
1924,Ca1.29VBi0.14O4,1100.0
4828,Na0.43Yb0.12Er0.02Nb2Bi2.43O9,1100.0
5120,Ca2.85Co4Bi0.15O9,900.0
8400,Zr0.2Ti0.6O3,1200.0
4996,La0.15Cr0.1Fe0.9Bi0.85O3,750.0
2915,Li1.2AlGeP3O12,900.0
180,Ba0.95Ca0.05Zr0.06Ti0.92Sn0.02O3,600.0
3623,HoFeO3,1241.6666666666667
4050,Zr0.4Mn0.6PbO3,1230.0
2130,Sr0.712La0.238Ti0.5Mn0.5O3,1500.0
9289,MnGeO3,1200.0
5604,Sr0.98MgSi2O6,1150.0
849,Lu2.991Ce0.009Al5O12,1880.0
6340,Ca0.2Mg0.4La0.8Al10.6O18,1500.0
8855,Sm2Ce2O7,1600.0
1314,Ir1.8Co0.2CuS4,900.0
1177,Sr0.2La0.8MnNO3,1200.0
11312,Mg0.91Zr0.01Fe1.98Zn0.1O4,1100.0
8083,ZrTi0.8Nb0.4Ni0.2O3,1200.0
102,Sr0.4La0.6GaO3,1400.0
4506,Na0.5Nb1.92W0.08Bi2.5O9,1100.0
3787,Ca3Co3.85Cu0.15O9,900.0
4338,Ba4.995P3O12Cl,1100.0
3102,Ca3ZrSi2O9,1450.0
363,NaGdW2O8,650.0
599,CaNb0.08Mn0.92O3,1400.0
10207,BaTi0.9Cu0.1Bi0.2O3,1300.0
1610,Fe2.75Co0.25O4,1200.0
9368,Sr0.25Mg0.1La0.75Mn0.9O3,1200.0
6705,Na0.16Nd0.04Co2O4,920.0
8929,Gd0.35Eu0.15Y0.35NbBi0.15O4,1000.0
5609,Sr3Gd0.6Sm0.4B3O9,1100.0
2843,ZrWMoO8,1020.0
6570,Ba0.96Gd0.15Ce0.85O3,1650.0
1231,Ba0.35La0.65MnO3,1100.0
7596,Sr2.88Ce0.12P4O13,850.0
5011,Ba0.05Sr1.733Eu0.217CeO4,1200.0
1157,Sr2Co2Bi2O9,840.0
1722,BaCe0.7Y0.2Zr0.1O3,1516.6666666666667
6710,Nd0.2Co2O4,920.0
8198,Zr0.2Ti0.2Nb0.667Ni0.333O3,1200.0
10633,Ca0.9Pr0.05Nb1.8Mn0.2O9,1080.0
9429,Pr2Fe0.5Ni0.3Cu0.2O4,1300.0
7315,Ca2Mg3Zr0.25Ti1.75Nb2O12,1375.0
1024,Mg1.93Ag0.07Sn0.6Si0.4,600.0
3413,Ba2.7Ca0.2Si6N2O12,1350.0
6990,BaCe0.9Zr0.05Nb0.05O3,1600.0
3166,WSn0.8O3,550.0
8792,Ba0.97Mo4Pb0.03Bi2O16,700.0
3974,Fe1.96Co0.3Ni0.7Bi0.04O4,1150.0
2912,LiAl0.6Ge1.4P3O12,900.0
3603,Ag0.05Sn0.95Se2,500.0
7866,Sr0.9Nd0.1TiO3,1400.0
9987,Li0.25La0.75MnO3,1100.0
5395,Yb0.2Gd1.8Zr2O7,1600.0
3783,Ca0.81Eu0.19Al2Si2O8,1400.0
3721,Sr0.4La0.6FeO3,1350.0
1377,Na0.05CaWO4,800.0
383,Li2Ti3ZnCO8,700.0
5423,Ti0.725Ni0.275Pb0.45Bi0.55O3,1175.0
7791,TiNiZnO4,1550.0
9927,Fe1.9Ni0.45Cu0.2Zn0.35O4,900.0
6193,MgAl2SiO6,1550.0
8569,Nb0.267Ni0.133O3,1200.0
5167,Sr2Ca2Cu2.2ZnBi1.8O10,830.0
6949,Y3Al4O12,1400.0
8598,Zr0.4Nb0.267Ni0.133O3,1200.0
4450,Ca3Mo0.3Co3.7O9,920.0
2100,BaLaSi2,900.0
5228,Sr0.2Mg0.2La0.8Co0.12Ga0.68O3,1450.0
9306,La0.6Sc4B4O12,1100.0
11209,Na0.02La0.66TiO3,1300.0
1784,BaCa0.1Pr0.9Co2O5,1100.0
7138,BaNb0.4Zn0.2Sn0.4O3,1500.0
108,SrMg0.8Ga0.2O3,1400.0
9508,SrNb0.3Fe0.7O3,1200.0
10745,Ti0.15Ta0.5Al0.5Sn0.1O2.5,1450.0
7456,Ba0.5Ca0.5Ti0.9Sn0.1O3,1600.0
4823,Ba0.6Sr0.4AlSi5N7O2,1300.0
3100,CoCu11Sb4S13,500.0
8055,Zr0.176Ti0.176Nb0.133Ni0.067O3,1200.0
1934,BaNd2.16Ti7O18.24,1330.0
5378,Ca0.8Gd6.4Si6O26,1350.0
9596,YNbO4,1300.0
750,Sr0.2Mn0.8CoNiO4,1175.0
6220,Ca0.98Dy0.02SnSiO5,1380.0
4195,Ca0.5Nd0.5Mn0.95Ru0.05O3,1200.0
1189,Gd5Si3NO12,1550.0
585,Mn1.2Bi0.8O3,1020.0
3760,CuBi1.5Sb1.5O7,1000.0
11050,Sr0.1Ca0.9LaRhO4,1300.0
7973,Ca3Mn2O7,1300.0
9124,La0.08Zr0.637Ti0.343Pb0.92O3,1250.0
1566,La2Ni0.95Al0.05O4.03,1350.0
11591,CaTm0.08B2Bi1.92O7,800.0
5756,Li0.55Fe2.35Si0.1O4,1000.0
6120,Sm9.33Si6O26,1600.0
7802,Ca0.6Nb0.5Fe0.5Pb0.4O3,1100.0
4539,Sr0.775Dy0.225CoO3,1100.0
6500,Ca0.3La0.7Mn0.9Cu0.1O3,1250.0
10248,Zr0.02Fe0.98BiO3,820.0
8859,K0.5Na0.5NbCu1.5O3,1090.0
11500,Ca0.7La0.66Fe11.82O19,1300.0
9246,Ca0.01La0.99Ti0.01Nb0.99O4,1500.0
422,Mn2Bi0.8O3,1020.0
10664,Sr0.985Dy0.01TiO3,1500.0
5896,Ca2.97Dy0.03Co2O6,1000.0
8388,Zr0.682Ti1.136Nb0.534Ni0.266O3,1200.0
8438,Zr0.909Ti0.682Nb0.534Ni0.266O3,1200.0
483,La0.2MnO3,1020.0
10510,Ba0.8Sr0.2Ti0.85Nb0.1Zn0.05O3,1430.0
4399,Ca9EuP7O28,1250.0
543,La0.6Mn1.8O3,1020.0
5,Sr0.19La0.76MnO3,1100.0
11384,SrPr0.15Ta1.6Nb0.4Bi1.85O9,1200.0
2690,Na1.2Zr2Si0.2P2.8O12,1185.0
11337,SrYb0.2Zr0.8O2.9,1480.0
2687,Na1.8Zr2Si0.8P2.2O12,1185.0
3822,Ca1.88Eu0.12P2O7,1050.0
727,BaCe0.2Y0.1Zr0.7O2.9,1585.0
9198,K0.475Na0.475Ba0.05Ti0.05Nb0.95O3,1050.0
3574,Ce0.05Y2.95Al5O12,1500.0
3794,Sr0.33La0.67Mn0.95Fe0.05O3,1200.0
6701,Na0.12Nd0.08Co2O4,920.0
8117,Zr0.8TiNb0.4Ni0.2O3,1200.0
7700,Ti0.25Fe0.5Co0.25BiO3,800.0
5914,Nd0.15Mn0.02Fe0.98Bi0.85O3,880.0
3778,Ca0.75CeTi1.75Nb0.5O7,1350.0
10264,Ba2GdEu2Si6O26,700.0
5889,Ba1.8La1.2Mn2O7,1350.0
5801,Li6CaLa2Ta2O12,1000.0
6441,LaSc0.9Mn0.1O3,1400.0
11033,Sr0.45Gd0.55Fe0.3Co0.7O3,1200.0
3355,Ca2FeAlSiO7,1300.0
1994,U0.8Ce0.2O2,1750.0
3,Sr0.4Gd0.6CoO3,1283.3333333333333
3537,Y0.6Mo3Fe1.4O12,900.0
3445,BaCa5.4Si0.6P3.4O17,1250.0
6341,Ca0.2MgLa0.8Ti3Al7O18,1500.0
384,Li2Ti3ZnO8,758.3333333333334
11,La2CuO4,1070.0
2562,Ba0.88Ca0.12TiO3,1200.0
11060,BaCuSi2O6,1010.0
1761,Li0.3La0.57TiO3,1283.3333333333333
2551,Ag0.6Cu1.4Ga0.6Ge0.4Se3,550.0
5940,SrV2Pb0.2Bi1.8O9,850.0
8020,La10.58Si6O27.875,1700.0
3086,Dy0.1FeBi0.9O3,806.6666666666666
1344,Li0.2Fe2.2Co0.1Cu0.1Zn0.4O4,1300.0
10989,Ba0.8Sr0.2RuO3,1100.0
416,La0.4Mn1.4BiO3,1020.0
8312,ZrTi0.4Nb0.534Ni0.266O3,1200.0
5772,Ba0.99La0.01TiO3,1350.0
5674,Na0.01Ba0.99Nb0.501Fe0.501O3,1100.0
2338,Ca3Al3B4O15,1100.0
203,Ba2SmRu0.3Cu2.7O7,930.0
575,La0.6Mn1.2BiO3,1020.0
7442,Sr0.3Nb1.5Zn0.7Bi1.5O7,950.0
8870,Sr3Y0.7B4O12,1050.0
10208,Ba0.98Ca0.02Zr0.02Ti0.98O3,975.0
8562,Zr0.909Ti0.227Nb0.667Ni0.333O3,1200.0
9062,NaCa0.99Ce0.01BO3,810.0
633,Zr0.96W2In0.04O8,1200.0
3673,Ca2.9Fe0.025Co3.975Bi0.1O9,900.0
5411,Fe1.6CoAl0.4O4,1250.0
9973,Ba0.35Ca0.3La0.35Fe11.71Co0.29O19,1190.0
2468,Ba0.75Sr0.05Ca0.2TiO3,1400.0
5442,LiMg0.05Co0.95PO4,780.0
10972,La0.9MnPb0.1O3,900.0
4923,Nb7AgO18,1250.0
1296,PrFeO3,1250.0
9040,BaSrCa0.1Gd0.9Cu3O7,950.0
1349,Li2.2TiO3,1100.0
4560,ThTi2O6,1500.0
5015,BaZr0.02Ti0.98O3,1250.0
10641,Ba0.2Sr0.8Nb2O6,1300.0
3185,Ce0.15Zr0.8Ti0.05O2,1400.0
2629,BaCrO4,1200.0
2783,Na0.3Sr2.4Ce0.3Al2O5Cl2,1000.0
2216,Ba9Lu2Si6O24,1200.0
5357,Ca2Gd4.8Si6O26,1350.0
4313,Ba0.01Zr0.519Ti0.461Nb0.02Pb0.98O3,1275.0
1531,Li1.036Mg0.1Mn1.864O4.021,950.0
2269,Ba3.94Si6O16,1250.0
11142,Mg0.233Zr0.3Nb0.467PbO3,1150.0
1020,Cr2AlC,1500.0
1853,La3TaNi2O9,1500.0
11240,BaTi4Fe0.8Bi4O15,1100.0
4150,BaTi0.7In0.3O2.85,1350.0
4728,Ba0.124Ti0.248Nb1.24Zn0.62O3.956,1260.0
8794,Ba0.94Mo4Pb0.06Bi2O16,700.0
6509,Ba2Ca0.002Er0.995Pr0.002Cu3O7,940.0
5834,La9.83Fe1.5Al0.75Si3.75O26,1600.0
6034,Ca0.4Eu0.4MnBi0.2O3,1100.0
806,FeTe0.9S0.1,800.0
8651,La5Ti3GaO15,1600.0
6015,Ba4Mn2Fe36O60,1275.0
10128,Mg0.2Fe2Ni0.5Zn0.3O4,1350.0
11138,La0.03Zr0.536Ti0.439Pb0.9Bi0.07O3,1200.0
6197,Na0.2Li2Ba0.9Ti6O14,990.0
8817,Na0.5Ti4Cu3Bi0.5O12,997.5
4052,Ti0.6Nb0.16Mn0.08PbSb0.16O3,1230.0
8004,BaZr0.8In0.2O2.9,1550.0
10701,Lu4.2Al5O12,1825.0
3060,LaCr0.3Mn0.7O3,1050.0
4122,Zr0.08Ti0.32Mn0.6PbO3,1230.0
4418,Sr1.4La1.6Mn2O7,1500.0
3862,Na2.89LiDy0.11P2O7,540.0
11225,SrFe1.125Co0.375O,1200.0
5792,Mg0.1Gd0.16La0.84Ga0.8Al0.1O2.95,1000.0
2318,Ca0.04CeLa1.96ZrO7,1600.0
6989,Sr0.2Ca0.5La0.2TiO3,1500.0
10291,Lu1.5Tb1.5Fe5O12,1300.0
960,Na0.5TiBi0.5O3,1133.142857142857
1448,BaGdCo1.8Ni0.2O5,1050.0
5699,BaGd1.99Sm0.01Mo4O16,850.0
3403,Ba3.96Si6O16,1300.0
2950,Zn1.99SiO4,1200.0
9618,Sr0.14La0.56MnO3,1200.0
2507,Sr0.8Pr0.133Ta2Bi2O9,1250.0
3044,LiMn0.333Co0.333Ni0.333O2,950.0
8842,Ca0.85Yb0.1Dy0.05MnO3,1300.0
4768,SrSm0.1Ce0.9O3,1500.0
8483,Zr0.227Ti0.227Nb0.133Ni0.067O3,1200.0
8857,K0.5Na0.5NbCuO3,1090.0
1259,SrPr0.05Al2O4,1500.0
1773,Li0.33La0.543TiO3F0.051,1350.0
225,Ca3V2O8,900.0
5158,NaSr3Gd0.97Sm0.03P3O12F,1000.0
6300,Ca0.4Mg0.4La0.6Al10.6O18,1500.0
8806,BaGd2Mo4O16,1000.0
9569,Fe0.95Zn0.05Bi1.1O3,800.0
7906,Ba0.935Ca0.075TiO3,1325.0
10601,La0.1Fe0.95Co0.05Bi0.9O3,800.0
5846,BaFe0.1Co0.9O3,1150.0
9506,NdNb0.92W0.08O4.04,1400.0
8389,Zr0.682Ti0.455Nb0.4Ni0.2O3,1200.0
2449,YbZn2Sb2,600.0
497,La0.4Mn1.2O3,1020.0
4761,Ca1.99MgEu0.01Si2O7,1300.0
3352,Ca1.15La1.82Y0.03Cu2O6,950.0
5777,SrTa0.05Co0.95O3,1166.6666666666667
4775,LiYbZnO3,1050.0
11048,Sr0.9Ca0.1LaRhO4,1300.0
8544,Zr0.176Ti0.352Nb0.4Ni0.2O3,1200.0
1496,Mg0.6Rh0.4Ag0.4Cu0.6O2,930.0
10637,Ca0.9Pr0.05Nb1.2Mn0.8O9,1080.0
9373,Sr0.15Mg0.1La0.75MnO3,1200.0
10595,ZrTa2CoO8,1275.0
8837,Ca0.925Sm0.05Ti4Cu3O12,1080.0
4826,Na0.445Yb0.09Er0.02Nb2Bi2.445O9,1100.0
3651,Ca0.9Yb0.1Nb0.1Mn0.9O3,1300.0
10544,Mg0.92Tb0.08Fe2O4,1000.0
480,LaMnBiO3,1020.0
7971,Sr0.72Ca1.08La1.2Mn2O7,1300.0
11322,Mg0.65Zr0.05Fe1.9Zn0.4O4,1100.0
5594,Ca1.94Eu0.06BO3Cl,800.0
1793,Mg0.7Sm0.03Fe1.97Zn0.3O4,1100.0
5324,Y2.95Mn0.05Al4.95Si0.05O12,1600.0
7269,Mg0.1TiZn0.9O3,1100.0
8639,Zr0.455Nb0.667Ni0.333O3,1200.0
5532,CaTa2Bi2O9,1200.0
5335,La0.025Ti0.95Nb0.025O2,1350.0
420,La0.4Mn1.4O3,1020.0
6550,Sr2Ca2Cu3Pb0.36Bi1.64O10,845.0
10256,Gd1.6Nd0.4Zr1.9Ti0.1O7,1600.0
10158,Ba5EuZr2TiNb7O30,1200.0
10857,Y2.8Fe5Bi0.2O12,1350.0
7853,Li0.04TiO3,1250.0
3983,Ba0.1Mg0.25La0.9Ga0.75O3,1550.0
9507,PrNb0.92W0.08O4.04,1400.0
5615,Sr0.698Ca0.299Pr0.002TiO3,1300.0
3620,Fe2.9Zn0.1O4,950.0
3440,Li2Ti0.6Ru0.4O3,1000.0
8362,Zr0.4Ti0.8Nb0.534Ni0.266O3,1200.0
11459,Ba5Nb4O15,1450.0
6766,K0.2Na0.8Co2O4,920.0
8793,Ba0.99Mo4Pb0.01Bi2O16,700.0
8294,Zr0.455Ti0.455Nb0.267Ni0.133O3,1200.0
4097,Ti0.2Nb0.08Mn0.64PbSb0.08O3,1230.0
10626,Sr4.995Eu0.005P3O12F,1100.0
10618,BaZn0.2Al2Si2.2O8,980.0
1591,Sr0.1Gd0.9CoO3,1200.0
11555,Sr0.125Gd0.875FeO3,1250.0
1943,Sr0.1Mg0.2Pr0.9Ga0.8O3,850.0
5025,CaHf0.12Ti3.88Cu3O12,1030.0
941,YMn0.8Fe0.2O3,1425.0
6813,Na0.16Sr0.64Co2O4,920.0
1187,La1.6Mo2Bi0.4O9,950.0
4760,Y0.2Zr0.8O1.9,1625.0
85,Na0.075Pr0.925MnO3,1200.0
3043,Na3.4Sc2Si0.4P2.6O12,1280.0
4925,Er0.05FeBi0.95O3,820.0
8693,BaTi0.7Nb0.15Al0.15O3,1400.0
6769,K0.12Na0.08Co2O4,920.0
215,LiMn0.4Co2Ni0.4,800.0
10413,Ca0.993Yb0.2Y0.81AlO4.004,1400.0
10351,Ca2Cr0.125Fe0.875GaO5,1100.0
6292,Ca0.6Mg0.8La0.4Al10.2O18,1500.0
10065,La15Nb10Al175O310,1550.0
1663,Zn0.04In1.96O3,950.0
2339,Ca3Gd0.8Al3B4O15,1100.0
8595,Zr0.2Ti0.2Nb0.534Ni0.266O3,1200.0
8144,Nb0.133Ni0.067O3,1200.0
113,Sr0.2La0.8GaO3,1442.857142857143
2544,Ag0.8Cu1.2GaSe3,550.0
