,formula,target
10092,Pr1.85Ce0.15V0.04Cu0.96O4,1000.0
7690,Ba0.95SrTiO3,1250.0
1870,Mn0.05Fe0.95BiO3,650.0
749,SrZrO3,1528.6666666666667
11104,La0.15TiMo0.02Fe0.02Pb0.85O3,1200.0
9700,Na4P2O7,650.0
6285,Ca0.2La0.8Ti3Al8O18,1500.0
2391,Li1.2Mn0.54Co0.13Ni0.13O2,750.0
1582,Sr2.3Ca0.8Y0.9Co4O10.5,1100.0
7224,BaNb0.5Fe0.3Ga0.2O3,1400.0
859,Na0.45Sc0.05Nb1.95Bi2.55O9,1080.0
2707,Sr2Ca2.5Cu3.5Pb0.5Bi2O10,850.0
6930,Tb0.6Y3.4AlSiNO8,1650.0
5751,Cu0.05Zn0.95O,1400.0
10212,NaEu0.04La3.96Si3O12F,950.0
6928,EuY3AlSiNO8,1650.0
5776,Sr10Bi6O24,900.0
1521,Mg0.267Ti0.2Nb0.533PbO3,1150.0
7185,Ca0.7La0.3Ti0.7Al0.3O3,1500.0
2648,Sr0.025Ce0.5La0.3Y2O3,1550.0
1483,Mg0.6Rh0.4AgO2,930.0
2824,K0.47Na0.47Li0.06Nb0.94Bi0.06O3,1060.0
5173,BaCe0.08Ti0.92O3,1400.0
11323,Mg0.73Zr0.03Fe1.94Zn0.3O4,1100.0
5186,Ca3.5Mg0.5La2Ti5O17,1625.0
3129,CaNb2Bi2O9,1143.3333333333333
9638,Sr0.23La0.77Mn0.7Cu0.3O3,1200.0
9097,SrMgSi2O5,1200.0
1196,Ca5V6Ni4O24,887.5
8337,Zr0.2Ti0.2Nb0.133Ni0.067O3,1200.0
10138,Fe2Ni0.65Cu0.05Cd0.3O4,1150.0
7293,Ca0.74Ru0.26O,900.0
5314,CeY1.8Mn0.2Al4.8Si0.2O12,1600.0
3702,Mn0.05Ni0.05Zn0.9O,1100.0
8342,ZrTi0.8Nb0.534Ni0.266O3,1200.0
10501,Ba0.7Ca0.3Ti0.99Cu0.01O3,1350.0
11613,Ba0.96Yb0.02Ti0.96Fe0.02Bi0.04O3,1350.0
5058,Ba3Tb0.45Ce0.003P4O13,800.0
2603,Ba3Fe24Co0.8Zn1.2O41,1300.0
7369,Sr3Dy0.33Sc0.67P3O12,1250.0
11410,Ba0.925Ho0.05Zr0.025Ti0.975O3,1300.0
1052,Nb0.74Al0.26,950.0
10509,Ba0.8Sr0.2Ti0.975Nb0.017Zn0.008O3,1430.0
6535,TbMn1.8Fe0.2O5,1100.0
7938,GdSmCe2O7,1600.0
1648,LiCo0.5Ni0.5PO4,800.0
7875,SrCaEr0.04Ti5Bi3.96O18,1180.0
9535,Ba0.9Sr0.1Ce0.85Y0.15O3,1600.0
386,VBi2O5.5,793.0
4172,Ca0.9Ce0.1MnO3,1375.0
10516,Sr0.998Eu0.002Nb2Bi2O9,1120.0
9254,Ce0.8Re0.2O2,1650.0
3011,Fe0.1In1.5Sn0.4O3,1200.0
5741,Sr0.7La0.3Ti0.93Co0.07O3,1500.0
6597,Ca2Mg0.3Ti4Cu1.7O12,1100.0
10461,Sr0.2Gd0.8Mn0.6Co0.4O3,1300.0
9342,SrNi0.002Cu0.998O2,995.0
1970,Mn2.8In0.2O4,1300.0
6822,Na0.16Sr0.04Co2O4,920.0
5205,Sr0.99Gd0.01Ti0.99Mn0.01O3,1300.0
4020,Mg0.1LaGa0.45Al0.45O2.95,1500.0
7652,Li0.02Sc0.02Ni0.96O,1300.0
7064,Sc2W0.75Mo2.25O12,1100.0
4252,La0.7Mn0.5Ni0.5Pb0.3O3,900.0
5320,Ce0.4Y2.3Mn0.3Al4.7Si0.3O12,1600.0
9512,Li7.1La3Zr1.9Cr0.1O12,1230.0
10867,Na0.5Zr0.63Ti0.37Bi0.5O3,950.0
2401,Li7La3Zr1.5Ti0.5O12,1180.0
2028,Sr5.87Eu0.13BP5O20,1020.0
10722,Ba0.8Ti0.9Zn0.1Bi0.2O3,1050.0
1736,CaZr0.3Co0.7O3,1200.0
9045,LiEuMo2O8,800.0
7169,Ca0.92Yb0.08Nb0.02Mn0.98O3,1250.0
7748,Li6Ti3Nb2O14,900.0
513,La0.6MnBi0.4O3,1020.0
7703,Na0.3Nb0.3Fe0.7Bi0.7O3,870.0
5196,Ca0.1Ho0.9MnO3,1450.0
6322,CaAl11O18,1500.0
2117,Mg0.95Pr0.05B2O0.092,850.0
6339,Ca0.4Mg0.2La0.6Al10.8O18,1500.0
6440,LaScO3,1400.0
10727,Mn1.6Ni0.6Al0.6Si0.2O4,1280.0
8327,Zr1.136Ti1.136Nb0.133Ni0.067O3,1200.0
6742,Y0.8Co2O4,920.0
9873,Ca0.525Pr0.5Ti0.05Mn0.95O3,1420.0
1948,Mn2.163Ni0.67In0.167O4,1300.0
1676,Ca0.17Sm0.02Ti0.98Mn0.02Pb0.71O3,1200.0
9832,BaGd0.2Ce0.7In0.1O3,1700.0
7996,K0.5TiBi0.51O3.015,1070.0
8470,Zr0.8Nb0.667Ni0.333O3,1200.0
7200,CaYTiNbO7,1450.0
309,Eu0.7Y0.3MnO3,1300.0
9710,K2La2B2O7,840.0
4736,Ba0.372Ti0.248Nb1.24Zn0.62O4.204,1260.0
6716,Na0.16Nd0.64Co2O4,920.0
3641,Li0.04Ba0.96TiNi0.02O3,1200.0
9652,K0.3Na0.7NbO3,1150.0
7820,Ba0.28Ti0.28Fe0.72Bi0.72O3,1010.0
3668,Sr0.975Ce0.025CoO3,850.0
10673,Zr0.494Ti0.456Nb0.033Mn0.017PbO3,1200.0
2275,Ba3Sm0.01Y0.99P3O12,1300.0
10550,Sr0.8La0.2NiO3,1400.0
6250,Zr0.847Ti0.039Nb0.02Pb0.99Sn0.094O3,1280.0
11432,Li70.2B63.4Si33.2O196.6,1050.0
8277,Ti0.455Nb0.667Ni0.333O3,1200.0
839,SrRu0.4Cu0.6O3,1200.0
8930,Sr2NdMn2O7,1400.0
4851,NdNbO4,1265.0
4895,Sr0.45Pr0.55MnO3,1500.0
419,La0.4Mn1.2Bi0.8O3,1020.0
690,CaZrO3,1402.9285714285713
4164,BaNd0.1Zr0.9O3,1450.0
2970,Lu1.9Eu0.1MoO6,1200.0
9435,Sr0.2Mg0.17La0.8Ga0.83O,1470.0
4884,Mo3Al2O12,800.0
7779,Na0.027Ba0.873Sr0.1TiO3,1260.0
2168,In4.75Ga0.25SnSbO12,1400.0
7567,Pr0.05Ti0.2Fe0.8Bi0.95O3,820.0
10146,Sr0.2Pr0.4La1.4CuO4,1000.0
10446,Ca0.8Gd0.2Mn0.8Co0.2O3,1300.0
7674,Cs1.33Ba0.667Ti5.336Ga2.664O16,1250.0
6017,Tb0.3La0.7MnO3,1350.0
4871,BaCe0.2In0.8O3,1475.0
1570,Ba1.6CaEu0.4P2O8,1300.0
3486,Ca1.75Pr0.25MnO4,1300.0
5307,CeY1.825Mn0.175Al4.825Si0.175O12,1600.0
2368,Sr3RuFeO7,1350.0
1389,K0.6Ba0.4Cu2Se2,500.0
6395,Sr190La10Ti10Ta190O700,1500.0
9055,Y0.9V0.5P0.5O4,1200.0
8801,Sr0.1Mg0.15La0.9Ga0.85O3,1500.0
3640,Li0.08Ba0.92TiNi0.04O3,1200.0
11415,Yb0.6Gd1.4Zr2O7,1600.0
5846,BaFe0.1Co0.9O3,1150.0
2323,Ce0.5La2Zr1.5O7,1600.0
108,SrMg0.8Ga0.2O3,1400.0
6267,Sr0.2La0.8Fe0.6Ga0.4O3,1500.0
1143,K220CeBi220O2,800.0
10231,Li60Mg10B120O220,850.0
11546,Sr2ZrMnO6,1400.0
2056,LiBaB9O15,850.0
119,Sr0.6La0.4GaO3,1400.0
2353,Sr2W0.5Mo0.5FeO6,1000.0
1505,MgCuO2,930.0
2372,Ti0.2Fe1.8CoO4,1150.0
6149,Ba2GdCr0.2Cu2.8O7,930.0
1781,Sr0.08La0.12Fe0.8Co0.2O3,1400.0
11557,Sr0.5Gd0.5FeO3,1250.0
2905,LiAl0.4Ge1.6P3O12,900.0
2689,NaZr2P3O12,1185.0
9784,Li2FeP2O7,616.6666666666666
2799,Fe4Bi2O8.6Cl0.4,815.0
3375,Fe2Co0.5Zn0.34O4,1200.0
250,YMn0.1Fe0.9O3,1460.0
6598,Ca2Mg0.1Ti4Cu1.9O12,1100.0
9223,Na0.97AlSiO4,1200.0
9858,Ca1.92Pr0.08MnO4,1350.0
8485,Zr0.909Ti1.136Nb0.133Ni0.067O3,1200.0
6024,Ba3Ti0.3Fe23.7Co2O41,1300.0
11059,Ca0.5Pr0.3Ce0.2MnO3,1350.0
1274,Zn0.99Al0.01O,1400.0
24,LaFeO3,1337.5
3995,Ca0.9Cu2.1O3,1020.0
8272,Ti0.909Nb0.133Ni0.067O3,1200.0
1652,Y0.95Mn0.8Fe0.2Bi0.05O3,1450.0
66,Li2V0.03Fe0.97SiO4,650.0
9216,BaGd1.5Eu0.2Y0.3O4,900.0
4463,Ca3Re0.2Co3.8O9,900.0
7460,Ba0.8Ca0.2Ti0.9Sn0.1O3,1600.0
2870,Ca2LaFe3O8,1250.0
6465,Ca0.3Nd0.595Y0.105CoO3,1200.0
5624,Y2WO6,1225.0
2361,Co0.02Zn0.98O,950.0
5270,Ce0.2Y2.65Mn0.15Al4.85Si0.15O12,1600.0
2890,LiAlGeP3O12,900.0
1935,BaNd2.16Ti7.7O19.64,1330.0
190,Ba0.6Sr0.4TiO3,1379.75
3978,Sm0.02Fe1.98Co0.3Ni0.7O4,1150.0
7793,Ti0.95NiZnSn0.05O4,1550.0
947,Sr0.7La0.2TiO3,1450.0
10200,TiPb0.97Bi0.03O3,1100.0
6513,Sr2MoCr0.25Fe0.75O6,1250.0
2673,LiCr0.25Mn1.75O4,750.0
2720,CaFeO2.5,1000.0
2756,Dy0.5Bi0.5O1.5,900.0
606,Li1.05Mn1.9Al0.05O4,500.0
2556,AgCuGaSe3,550.0
8855,Sm2Ce2O7,1600.0
3324,Yb2MnCoO6,1300.0
1697,Ti0.3Nb0.467Ni0.186Zn0.047PbO3,1200.0
3105,Mn3Cu0.6Ge0.25Si0.15N,750.0
7079,Sr2MoCuO6,1000.0
7459,Ba0.9Ca0.1Ti0.9Sn0.1O3,1525.0
10220,Mg0.5LaNi0.5Al11O19,1700.0
1688,Sr2.97Eu0.03TiSnO7,1450.0
9410,K0.15La1.85Mo2O9,950.0
10775,SrTa0.4Nb1.6Bi2O9,1150.0
10382,Mg3Tb0.12Eu0.04In3.84P6O24,1200.0
7065,Ce2Ti12Pb9O36,1350.0
3415,Ba1.9CaSi6N2O12,1350.0
1445,Sr0.56La0.44Mn0.98Ga0.02O3,1550.0
9039,BaSrCa0.01Gd0.99Cu3O7,950.0
7964,K0.05Ba0.3Sr0.7Nb2O6,1400.0
9679,La0.1Mn2Bi0.9O5,850.0
234,Sr0.2Nd0.8MnO3,1150.0
10350,Na0.5Eu0.8TiBi0.5O3,1120.0
5177,Ba0.96Mg0.1Sm0.027Nb0.667Co0.233O3,1340.0
11280,Ba4Sr2Sm2Ti5Ta5O29.5,1380.0
813,Ba2Gd0.08YCu2.92O7,930.0
11387,LaNb0.85Mo0.15O4,1400.0
10520,Li0.774Zr0.057NbO3,1150.0
3369,K0.05Ti0.11Fe0.89Bi0.95O3,1010.0
9349,Fe1.8NiAl0.2O4,1200.0
1359,Sr0.856Y0.074Ti0.92In0.08O3,1450.0
8681,Ba1.2Sr0.77MgSi2O7,1250.0
4835,BaSr0.4Nd0.6InO3.8,1400.0
5101,Sr0.7La0.3Fe11.8Co0.25O19,1260.0
9729,TbCoO3,1200.0
10714,Zn2Al2GeO4,1400.0
11218,Sr4Nd2Ti4Nb6O30,1300.0
4850,NdNb0.2Sb0.8O4,1250.0
5553,YbMn0.7Fe0.3O3,1150.0
7021,NaEuScSi2O7,1250.0
2954,Fe40Ni60,1120.0
6218,Ca0.975Dy0.025SnSiO5,1380.0
7894,Ba0.85Ca0.12Y0.03Zr0.1Ti0.9O3,1400.0
11433,Ca0.25Ti0.99Fe0.01Cu0.75O2.995,1100.0
362,K2Sr1.5Ta3O10,1200.0
8082,Zr0.8Ti0.2Nb0.534Ni0.266O3,1200.0
2116,Mg0.98Pr0.02B2O0.037,850.0
3451,Mg0.997Yb0.001Mn0.002GeO3,1300.0
6494,LaMn0.95O3,1200.0
11628,ZrTa2ZnO8,1360.0
9676,BaTi0.85Ni0.15O3,1300.0
10869,Na0.5Zr0.73Ti0.27Bi0.5O3,950.0
2804,Al1.5Si4.5N6.5O1.5,1675.0
8435,Zr0.455Ti1.136O3,1200.0
6327,MgLaAl10O18,1500.0
4719,Ba0.372Ti0.124Nb1.24Zn0.62O3.956,1260.0
10119,Fe2.02Ni0.29Cu0.08Zn0.62O4.02,1180.0
223,Mo5Si3,1600.0
4268,Sr0.1Ca0.22Pr0.68MnO3,1200.0
2100,BaLaSi2,900.0
7847,Ba0.9Dy0.067TiO3,1300.0
2096,Sr1.9P2O7,1100.0
10125,Mg0.026Nb0.75Mo0.25Pb0.349O3,700.0
1458,NiSi,970.0
8644,Zr0.8Ti0.6Nb0.667Ni0.333O3,1200.0
4702,Sr2Ca2Cu3Bi2O,845.0
1876,La0.03Cd2.97TeO6,1080.0
6127,Sr2EuRuCu2O8,1055.0
9120,Sr0.5Dy0.5MnO3,1250.0
3227,Mn0.2Fe2Co0.8O4,1350.0
9250,Ca0.02La0.98NbO4,1550.0
5720,Sr0.7Pr0.3Co0.95Sn0.05O3,1100.0
1546,Ba0.95Dy0.1Ti0.95O3,1400.0
9806,Sr0.5Nb0.15Fe0.85Bi0.5O3,1400.0
9196,Zr0.975TaW0.1P2.9O12,1600.0
1229,Sr0.4La0.6Fe0.8Co0.2O3,1173.5294117647059
9018,Sr0.333La0.667Mn0.91Ni0.09O3,1250.0
6732,Na0.24Y0.16Co2O4,920.0
6026,LaMn0.9Ga0.1O3,1250.0
4476,Ba0.955Ce0.045Ti0.99Mn0.01O3,1400.0
6889,Lu1.5Y1.5Al5O12,1600.0
11588,CaTm0.04B2Bi1.96O7,800.0
4248,Ba0.9Sr0.1SmCo2O5,1200.0
9490,Ta0.2Bi0.8O1.7,800.0
8173,Ti0.352Nb0.133Ni0.067O3,1200.0
11258,Sr6Nb2O11,1300.0
4971,Sr2MoNiO6,1400.0
9032,MgLa6Ti4O18,1450.0
11428,YNiO3,1325.0
6286,Ca0.8La0.2Ti3Al8O18,1500.0
6366,Ba0.925Ca0.075TiO3,1300.0
11263,Nb1.5Zn1.4Bi1.5O7,1100.0
1548,Ba0.93Dy0.14Ti0.93O3,1400.0
2472,Ba2Ca0.2Mg1.2Y0.8Cu2.8O7,940.0
8188,Zr0.455Ti1.136Nb0.4Ni0.2O3,1200.0
548,La0.2MnBiO3,1020.0
10510,Ba0.8Sr0.2Ti0.85Nb0.1Zn0.05O3,1430.0
7970,LiVCuO4,550.0
8157,Zr0.88Ti0.176Nb0.4Ni0.2O3,1200.0
11506,Ca0.7La0.39Fe11.92O19,1300.0
8031,DyMn0.9Fe0.1O3,1300.0
2680,Ba2SmCu3O,940.0
2653,Ce1.5Y0.5O3,1550.0
4733,Ba0.62Ti0.496Nb1.24Zn0.62O4.948,1260.0
8706,K0.4Nb0.4Fe0.6Bi0.6O3,980.0
4588,Zr0.118Ti0.784Nb0.02Pb0.99Sn0.078O3,1300.0
10037,BaFe9.6Zn1.2Sn1.2O19,1200.0
3631,Ba0.7Ca0.3Ti2O5,1000.0
7986,Nd0.96La0.04NbO4,1275.0
8466,Zr0.682Ti0.682Nb0.667Ni0.333O3,1200.0
2893,Li1.2Al0.6Ge1.4P3O12,900.0
7221,Sr0.85Ce0.15O3,1400.0
8288,Zr0.909Nb0.667Ni0.333O3,1200.0
9659,Ti0.95Co0.05O2,500.0
5819,Zr0.97Zn0.03P2O7,1200.0
2636,NdNiO3,900.0
247,YMn0.45Fe0.55O3,1470.0
2122,Li2Al2SiO6,1150.0
11023,Ti3CrFeBi6O18,800.0
7005,Ba0.5Sr0.5Nb0.667Zn0.333O3,1400.0
1770,Li0.36La0.55TiO3,1350.0
9480,Sr0.25La0.75Cr0.2Mn0.5Ni0.3O3,1450.0
9426,Sr0.5Sm0.5Fe0.5Co0.5O3,1200.0
11275,Ba0.2Sr0.8PbO3,850.0
2990,Nd0.55Ce0.45O2,1600.0
3318,La0.8MnAg0.2O3,975.0
3988,Ca0.9La0.025MnBi0.075O3,1300.0
5942,SrV2Pb0.1Bi1.9O9,850.0
8424,Zr0.88Nb0.4Ni0.2O3,1200.0
7147,Ca3SiO4Cl2,1050.0
4607,Sm0.1Ce0.9O1.95,1520.0
2866,Ba0.1Cr0.2Fe0.8Bi0.9O3,825.0
9853,Sr0.33La0.67Mn0.8Al0.2O3,1200.0
10827,Ba0.986Mg1.996P2O8,1100.0
106,Sr0.8Mg0.8La0.2Ga0.2O3,1400.0
9119,Sr0.5Gd0.5MnO3,1225.0
817,LiVFeO4,550.0
6065,Sr0.33La0.57MnBi0.1O3,1000.0
6420,Eu0.06Y2.94Al5O12,1780.0
2789,In3.95Ga0.05Sn3O12,1400.0
1040,Eu0.08Y3.92Al2O9,1600.0
9627,Mg0.7TiZn0.3O3,1350.0
6648,Sm0.3Ce0.7O1.85,1640.0
8515,Zr0.176Ti0.704Nb0.4Ni0.2O3,1200.0
11081,Ti3MnBi5O15,1000.0
7499,Fe1.85CoBi0.15O4,1200.0
3953,Ba2Ca0.97Tb0.03Zn2Si6O17,900.0
10646,Ti4Cu3CdO12,1025.0
7010,Nd1.02Nb0.988O4,1275.0
1717,Sr3Mo0.1Fe1.9O7,1350.0
898,LiMgNbAl2O7,1200.0
5310,Ce0.4Y2.35Mn0.25Al4.75Si0.25O12,1600.0
992,Gd0.06FeBi0.94O3,820.0
2573,Sr0.4Ca1.6Nb0.03O0.105,1400.0
3346,Mg0.1Ti1.1Al1.8O5,1600.0
3090,Ti0.2Fe1.6Co1.2O4,1400.0
7466,Ba0.2La0.8CrO3,1600.0
2704,Na0.462Ba0.075TiBi0.462O3,1170.0
3569,Zr0.65Ti0.35PbO3,1170.0
215,LiMn0.4Co2Ni0.4,800.0
10728,La0.2Ti0.6Ta0.2O2,1400.0
5343,Ce0.8La0.2NbO4,1500.0
519,La0.8Mn1.4O3,1020.0
10265,Ba2GdEu5Si6O26,700.0
523,La0.6Mn2Bi0.2O3,1020.0
4259,Fe1.996Ni0.361Zn0.639O4,1280.0
10316,Sr0.98Gd0.013Ti4Bi4O15,1050.0
6731,Na0.48Y0.32Co2O4,920.0
6914,Ba1.8MgEu0.2Si2O7,1270.0
11304,LuLaZr2O7,1830.0
4057,Ti0.2Nb0.32Mn0.16PbSb0.32O3,1230.0
5590,Ca1.9Eu0.1BO3Cl,900.0
4242,Sr0.81La0.09Ti0.9Ni0.1O3,1400.0
2995,Ca0.2Y0.8Cr0.8Co0.2O3,1175.0
10640,Ba4LaTiNb9O30,1350.0
936,BaTi1.22Fe9.56Co1.22O19,1175.0
88,Na0.1Pr0.9MnO3,1200.0
7133,Sr0.9Pr0.1TiO3,1700.0
423,LaMn1.4Bi0.8O3,1020.0
6695,Sm0.4Co2O4,920.0
2767,SrRhO3,1200.0
2950,Zn1.99SiO4,1200.0
2497,Ba2Ca0.4Mg1.8Y0.6Cu2.2O7,940.0
10593,Na0.465Ba0.059Ca0.01TiBi0.465O3,1215.0
8763,Na0.76Nb0.84Mn0.16Bi0.24O3,1150.0
8152,Ti0.455Nb0.4Ni0.2O3,1200.0
10887,Ca0.55Ta0.4Nb0.1Fe0.5Pb0.45O3,1150.0
2759,Ba7Y2Mn5O20,1550.0
4950,Ba2Fe12Co2O22,1100.0
6626,Ca0.1Pb4.9Ge2.7Si0.3O11,600.0
9570,VWO5,700.0
7758,Pr0.06Ti0.06Fe0.94Bi0.94O3,820.0
11425,K0.5Nd0.5MoO4,860.0
3717,Ce0.7Y0.2Mo0.1O2.1,1500.0
10453,Ca0.8Gd0.2CoO3,1300.0
3809,Sr1.29Mg0.7Eu0.01SiO4,1350.0
2386,BaYFe0.4Co1.6O5,1100.0
10770,Ba0.92TiNi0.08O3,1300.0
1366,BaTi2Sb2O,500.0
5909,Ti2FeBi4O12,900.0
7449,Ba0.98Sr0.02Zr0.02Ti0.98O3,1150.0
7924,Li0.2Ca0.9Ti4Cu3O12,1100.0
4576,Zr0.784Nb0.02Pb0.99Sn0.196O3,1300.0
5353,Ca0.4Gd4.8Si6O26,1350.0
5742,CaLa2B2O7,930.0
2812,Sr0.78Y0.22Fe0.12Co0.88O3,1127.0
97,Cu0.01Bi2Te2.7Se0.3,500.0
11493,Sr0.8La1.2TaFeO6,1550.0
1101,TiNiO3,1155.0
6561,Sr2Mo0.3CuHg0.7O4,940.0
7232,Eu0.2FeBi0.8O3,880.0
1681,Sr3ZrSnO7,1450.0
4227,Sr0.75La0.25MnO3,1300.0
5629,LaPO4,1200.0
956,Tb0.01Gd0.99TaO4,1300.0
1705,Mn0.015Cu0.985O,800.0
9743,Sr2MoFeS0.4O5.6,900.0
3867,Sr2Ce0.6Y1.4CoCu2O9,1100.0
6345,Ca0.8La0.2Al11O18,1500.0
2629,BaCrO4,1200.0
9316,Lu0.6La0.6Sc4B4O12,1100.0
3968,GdTa0.8Nb0.2O4,1500.0
10873,Na0.5Zr0.7Ti0.3Bi0.5O3,950.0
6709,Na0.04Nd0.16Co2O4,920.0
9568,Mn0.05Fe0.95Bi1.1O3,800.0
396,Mn2Bi0.2O3,1020.0
1071,Nd2Ti2O7,1250.0
11287,CaTi3.96Ta0.04Cu3O12,1100.0
3477,Ba0.94Ca0.06Ti0.9Sn0.1O3,1500.0
1814,LiAl5O8,1200.0
10533,CaMg0.8Ti4Cu2.2O12,600.0
2545,AgCuGa0.2Ge0.8Se3,550.0
6162,PrMn0.5Fe0.5O3,1250.0
4973,La0.85MnTe0.15O3,1115.0
5601,Sr0.96MgSi2O6,1150.0
6547,Ca3.7Pr0.3Cu3Bi2O,800.0
7942,Y2.6Fe5Bi0.4O12,958.0
7512,Sr0.875La0.125TiO3,1400.0
10759,Ca0.97Dy0.02Ti4Cu3O12,1100.0
3138,Ba6La8Ti18O54,1350.0
5207,Sr0.7Gd0.3Ti0.7Mn0.3O3,1300.0
468,La0.2Mn1.6O3,1020.0
10560,LaFe0.8Ni0.2O3,1400.0
11561,Li3ScB2O6,860.0
4395,Ca9Gd0.3Eu0.7P7O28,1250.0
10853,La0.3Ti0.85Al0.15Pb0.7O3,1150.0
8040,Ba0.5Sr0.5Ti0.995Ni0.005O2.995,1350.0
1895,MgB2,833.3333333333334
3957,Nb2ZnO6,1120.0
466,La0.2Mn2O3,1020.0
8403,Zr0.528Ti0.352Nb0.133Ni0.067O3,1200.0
8865,CaCe0.4NbMn0.6SnO7,1350.0
6222,Sr1.975Sm0.025SnO4,1380.0
5549,Na0.5Pr0.002La0.498TiO3,1250.0
1663,Zn0.04In1.96O3,950.0
8124,Zr0.6TiNb0.267Ni0.133O3,1200.0
4822,BaAlSi5N7O2,1300.0
1987,MgMn0.5Ga1.5O4,1500.0
5247,Li0.3Ca0.05Fe2.275Zn0.4O4,1050.0
10483,Sr0.8Gd0.2Mn0.4Co0.6O3,1300.0
4059,Zr0.64Ti0.16Mn0.2PbO3,1230.0
11174,FeCuAlO4,1000.0
3294,Ba0.98Er0.2Ce0.8O3,1650.0
5380,Ca1.6Gd4.8Si6O26,1350.0
149,Nb3Sb3O13,1180.0
2064,Sr2SmFeCu2O7,980.0
10218,LaNiAl11O19,1700.0
6510,Ba2ErCu3O7,940.0
9583,Sr0.175La0.825MnO3,1225.0
8853,Li0.667Ti1.333CoO4,900.0
462,La0.4Mn2O3,1020.0
7371,Li0.47Zr0.11Fe2.15Zn0.27O4,900.0
2656,Sm0.1La0.9GaO3,1097.0
2300,Mg0.03Cr0.97CuO2,1100.0
1107,Dy0.08Nd599.92Ce0.8O2,1200.0
5417,Sr2HoSbO6,1350.0
6876,Dy0.24W0.08Bi0.7O1.5,930.0
546,LaMn1.6Bi0.4O3,1020.0
10874,Na0.5Zr0.68Ti0.32Bi0.5O3,950.0
8944,Ca2BO3Cl,700.0
8063,Zr0.352Ti0.88Nb0.667Ni0.333O3,1200.0
2004,Tb1.15Gd0.65Ce0.05Y1.15Al5O12,1500.0
6533,Nd0.6FeBi0.4O3,950.0
5345,Sc4Zr3O12,1575.0
4646,Ba4Y2Ti4Nb6O30,1250.0
4827,Na0.455Yb0.07Er0.02Nb2Bi2.455O9,1100.0
2364,Sr3Ru1.4Fe0.6O7,1350.0
3316,La0.835MnAg0.165O3,1000.0
9255,BaY0.15Zr0.84Cu0.01O3,1500.0
7968,Zn0.93Ga0.05Al0.02O,1450.0
5144,Ba1.98Eu0.02SiO4,1200.0
5272,Y2.825Mn0.175Al4.825Si0.175O12,1600.0
458,Mn1.6Bi0.8O3,1020.0
9345,SrMg0.002Cu0.998O2,995.0
4283,MgDy0.05Fe1.95O4,1200.0
11451,Ba0.98Zr0.13Ti0.87Cd0.02O3,1400.0
10489,La0.06Nb2Pb0.94O6,1230.0
9545,Li7La3Sc0.1Zr2O12,1075.0
7664,Sr1.85Ca0.15Nd0.15Ti5Bi3.85O18,1180.0
7444,Mg0.5La0.67W0.5O3,1100.0
7666,Ta2ZnO6,1275.0
3605,SnSe2,500.0
11452,Ba0.865Ca0.135Zr0.11Ti0.89O3,1500.0
290,Ca0.5Pr0.27La0.23MnO3,1400.0
8928,Gd0.35Eu0.15Y0.5NbO4,1000.0
10983,Eu0.4Ce0.6AlO3,1400.0
679,Ba2Ca2Cu3HgO8,850.0
8691,BaTi0.99Nb0.005Al0.005O3,1400.0
1839,Sr2GdRuCu2O,1070.0
2393,LiZr0.5Mn2O5,800.0
5806,Sr0.883Y0.077TiO3,1500.0
452,La0.4Mn1.8Bi0.8O3,1020.0
8905,Sr0.65Ca0.3La0.05Fe11.96Co0.04O19,1200.0
9036,TaAgO3,1250.0
2619,Ba3Ti2IrO9,1100.0
3731,La2IrCoO6,1150.0
8672,Yb2Zr2O7,1600.0
10841,Ba0.986Mg1.998P2O8,1100.0
5576,SrCaYRuO6,1060.0
10928,Sr0.1Ca0.9Al2Si2O8,1300.0
4498,Ca23La13MnO3,1300.0
4977,KBa5Ta9.5Fe0.5O30,1275.0
4181,Sr0.333Sm0.267La0.4MnO3,1280.0
2616,Ca0.85Sm0.15MnO3,1500.0
8490,Zr0.88Ti0.176Nb0.133Ni0.067O3,1200.0
3140,Sr0.95Eu0.05Ta2Bi2O9,1200.0
3756,Sm0.08Ti0.2Fe0.72Pb0.2Bi0.8O3,850.0
1491,RhAg0.2Cu0.8O2,930.0
11297,Lu0.4La1.6Zr2O7,1830.0
4489,CaMn0.92Sb0.08O3,1450.0
5931,Ba3Cr2O8,1027.0
8378,Zr0.682Ti0.682Nb0.534Ni0.266O3,1200.0
1549,Ba0.99Dy0.02Ti0.99O3,1400.0
3471,Ba2.6Mg0.4Si6N2O12,1350.0
11189,Fe1.4Ni1.3Pb0.3O4,1050.0
10894,Na3Zr1.9Nb0.08Si2PO12,1250.0
4926,Nd0.05FeBi0.95O3,820.0
4352,Sr2MoFeBi0.1O6,1280.0
1211,LaNb2O7,1150.0
4136,Ca0.92Eu0.08WO4,1100.0
1470,Rb2Mo3Ni0.8Cu1.2O12,480.0
1640,BaCa0.05Ce0.95O3,1500.0
3739,Ag0.2GeSb0.2Te0.4Se,500.0
7138,BaNb0.4Zn0.2Sn0.4O3,1500.0
1982,Mn2Ni0.6In0.4O4,1300.0
4663,CaTi0.8Fe0.2O3,1150.0
6961,Mg0.266Ti0.2Nb0.534O2,1400.0
4791,NaTbWMnO6,1000.0
2344,Nb2PbBi2O9,1050.0
5460,Sr1.998SnO4,1300.0
969,Sr0.4Nd0.6Co0.8Cu0.2O3,1500.0
