,formula,target
6650,LiPO4,550.0
495,La0.2Mn1.6Bi0.8O3,1020.0
779,FeGa0.2Al0.8O3,1350.0
10751,K0.492Na0.492Ba0.015Nb0.995O3,1125.0
7497,Sr0.4La0.45CoBi0.15O3,1200.0
2206,Ti0.25Zn0.75Al1.5O3.5,1420.0
7001,Ba0.3Sr0.7Nb0.667Zn0.333O3,1400.0
1240,LaCr0.85Ni0.05Cu0.1O3,1400.0
3453,MgGeO3,1300.0
8105,Zr1.136Nb0.534Ni0.266O3,1200.0
8456,Zr0.704Ti0.352Nb0.4Ni0.2O3,1200.0
7220,CaY0.05Ti3.95Cu3O11.975,1100.0
7899,Ba0.005Ca0.995Ti4Cu3O12,1050.0
7691,Ba0.85SrTiO3,1250.0
9091,Ca1.94MgSi2O7,1350.0
10559,LaFe0.6Ni0.4O3,1400.0
4274,Sr0.3La0.7Mn0.85Fe0.15O3,1200.0
4285,MgDy0.01Fe1.99O4,1200.0
10131,Cr0.1Fe2Ni0.5Zn0.4O4,1350.0
944,Zn13In2O16,1400.0
5658,Gd2ZrTiO7,1290.0
1198,Ba2YOsO6,1025.0
5105,Rb0.03Na0.47TiBi0.5O3,1160.0
884,Sr0.6La1.4CoO4,1255.5555555555557
9208,Yb0.15Y2.85Al5O12,1720.0
1358,Mn0.1Zn0.9O,1010.0
7422,Sr4.25Ca0.75Ti3Nb7BiO30,1300.0
9404,Sm0.2La1.8W0.3Mo1.7O9,900.0
7614,Ce0.15Y2.85Fe5O12,1450.0
8427,Zr0.6Ti0.4Nb0.133Ni0.067O3,1200.0
8332,Zr0.88Nb0.133Ni0.067O3,1200.0
1593,Sc2Mo3O12,1000.0
3105,Mn3Cu0.6Ge0.25Si0.15N,750.0
11406,Ca0.8La0.133TiO3,1400.0
6848,Sr0.7La0.3CoO3,1100.0
2506,MgCeFeBiO6,1150.0
7326,Sm0.1FeBi0.9O3,920.0
7336,Fe0.985Ga0.015BiO3,990.0
7386,Fe1.7CoBi0.3O4,975.0
10823,Ba0.988Mg2P2O8,1100.0
11119,Sr0.4Pr0.5MnO3,1150.0
3528,Y1.4Mo3Fe0.6O12,900.0
6556,Ba0.45Sr0.55Ti0.99Fe0.01O3,1450.0
6949,Y3Al4O12,1400.0
11453,FeZn5InO8,1400.0
3170,WSnO3,550.0
4789,Na1.35Sr1.65Si3O8.325,1050.0
1563,Sr2.4La0.6Fe1.4Co0.6O7,1500.0
9687,BaNb0.1Co0.9O3,1180.0
6976,Na0.5Mg0.03Ti0.97Bi0.501O3,1150.0
10502,BaTi0.93Nb0.035Co0.035O3,1350.0
6643,Sr2Ti0.4Ru0.6O4,1350.0
6805,Na0.24Sr0.16Co2O4,920.0
3017,LuFeO3,1383.3333333333333
1729,Sr0.95Al2O4,1300.0
8443,Zr0.8Ti0.8Nb0.4Ni0.2O3,1200.0
4478,Ba0.985Ce0.015Ti0.99Mn0.01O3,1400.0
4702,Sr2Ca2Cu3Bi2O,845.0
9860,La0.7Mn0.6Fe0.4Pb0.3O3,1175.0
8306,Zr0.704Ti0.528O3,1200.0
5242,Cr0.2Zn3Al1.8Ge3O12,1350.0
5536,Tm2Y2Ga2O9,1500.0
310,Eu0.5Y0.5MnO3,1300.0
7707,Na0.4Nb0.4Fe0.6Bi0.6O3,870.0
8806,BaGd2Mo4O16,1000.0
2233,Ca10.5LaP7O28,1100.0
10602,Ba0.1Sr0.9TiO3,1260.0
893,NiAl2O4,1233.3333333333333
4161,Sr2DyRuO6,1200.0
3468,Ba3Si6N2O12,1262.5
10102,BaSrGdNi0.07Cu2.93O7,950.0
9307,Lu0.6La0.8Sc4B4O12,1100.0
1020,Cr2AlC,1500.0
8618,Zr0.6TiNb0.4Ni0.2O3,1200.0
4495,Ca23La13Mn0.97Ni0.03O3,1300.0
908,Mg4Cr0.8Ga7.2Ge2O20,1400.0
8123,ZrTi0.4O3,1200.0
614,Sr0.2La0.7MnAg0.1O3,1200.0
5533,Sr0.3La0.7CrO3,1550.0
4114,Zr0.4Nb0.24Mn0.12PbSb0.24O3,1230.0
7255,Ba3CeTi5Nb5Bi2O30,1300.0
10992,BaRu0.95Rh0.05O3,1100.0
1347,MoNi3Al,900.0
9347,Na3Pr0.9La8.1B8O27,970.0
8565,Zr0.2TiNb0.267Ni0.133O3,1200.0
10479,Sr0.4Gd0.6Mn0.2Co0.8O3,1233.3333333333333
11530,Ba1.92ZnSi2O7,1150.0
9326,Lu0.8La0.2Sc4B4O12,1100.0
1984,Mn2.2Ni0.8O4,1275.0
11573,Ba0.23Ca0.1La0.67MnO3,1400.0
4763,SrTi0.99Nb0.01O3,1500.0
8005,BaZr0.75In0.25O2.875,1550.0
8448,Zr0.352Ti0.176O3,1200.0
4804,Ca3.4Eu0.6P2O9,1350.0
527,Mn1.8BiO3,1020.0
10451,Ca0.8Gd0.2Mn0.4Co0.6O3,1300.0
6796,Na0.16Yb0.04Co2O4,920.0
4222,Li6La3ZrTaO12,1000.0
4693,K2Ti6Fe2O16,1050.0
1521,Mg0.267Ti0.2Nb0.533PbO3,1150.0
6076,Mn0.6Fe2Cd0.4O4,1200.0
1136,Sr0.05FeBi0.95O3,800.0
10209,Ba0.97Ca0.03Zr0.02Ti0.98O3,1450.0
2301,YbZn5GaO8,1350.0
3148,MgAlB14,850.0
6005,Fe2Ni0.64Zn0.36O4,1100.0
5378,Ca0.8Gd6.4Si6O26,1350.0
10472,Sr0.8Gd0.2Mn0.2Co0.8O3,1300.0
11348,Li0.667Ti1.333ZnO4,900.0
1261,SrPr0.01Al2O4,1500.0
2243,Sr0.97Dy0.02Eu0.01Al2O4,1350.0
1785,Ca0.9Ho0.1MnO3,900.0
2606,Ho3Ga5O12,1200.0
7310,K0.077Na0.403Sr0.04TiBi0.48O3,1170.0
7402,Zr0.931Ti0.049Nb0.02Pb1.02O3,1250.0
7003,Ba0.35Sr0.65Nb0.667Zn0.333O3,1400.0
1750,Mn3SnC,800.0
6688,Na0.08Sm0.12Co2O4,920.0
6489,Gd0.08Zr0.519Ti0.461Pb0.92O3,1200.0
9253,Ce0.9Re0.1O2,1650.0
5293,Ce0.4Y2.45Mn0.15Al4.85Si0.15O12,1600.0
1611,Fe2.75Zn0.25O4,1200.0
6417,Zr0.4TiTa0.4Zn0.2O4,1300.0
7198,Ca1.1Nd0.9Ti0.1Al0.9O4,1400.0
625,Yb2Ti2O7,1400.0
4376,Ba0.45Sr0.4Ca0.15TiO3,1450.0
4477,Ba0.995Ce0.005Ti0.99Mn0.01O3,1400.0
4968,BiPO4,900.0
6687,NaCo2O4,917.1428571428571
8963,Ba0.9Ce0.9Y0.1O3,1550.0
10325,FeNi0.7Zn0.3O4,1150.0
4986,CaP2O8,1200.0
3297,V2Ni3O8,1100.0
6186,Li0.04Ba0.92TiBi0.04O3,1150.0
6585,Fe2Cu0.7Zn0.3O4,725.0
7085,Ba3Ca1.18Y0.3Nb1.52O9,1550.0
11505,Ca0.45La0.66Fe11.92O19,1300.0
1820,Co4In0.1Sb12,600.0
2312,Ca0.04Er1.96Ti2O6.98,1500.0
229,Ba2SnO4,1275.0
10765,MnCuO2,1080.0
3577,Er0.25Bi0.75O1.5,900.0
5183,CaMg3La2Ti5O17,1625.0
11286,Sm0.1TiW0.02Fe0.02Pb0.9O3,1250.0
7481,BaNb0.68Zn0.32O3,1500.0
6030,Ca0.4Eu0.5MnBi0.1O3,1100.0
1799,Cr0.8Fe1.2O3,1000.0
10928,Sr0.1Ca0.9Al2Si2O8,1300.0
4462,Ca3Re0.1Co3.9O9,900.0
3948,Sr0.41Ca0.2La0.39Fe11.7Co0.3O19,1100.0
11517,Na5Eu0.3La0.7W4O16,1000.0
3733,Cu2.95Sn0.03Sb0.97Se4,430.0
3759,Nb1.5CuBi1.5O7,1000.0
6730,Na0.16Y0.04Co2O4,920.0
9335,Lu0.4LaSc4B4O12,1100.0
2202,GdW2BiO9,950.0
9701,Ca0.33Tb0.12La0.55MnO3,1400.0
5717,SrCo0.95Sn0.05O3,1100.0
444,La0.8Mn2Bi0.6O3,1020.0
9441,Li1.45Y0.15Sc0.3Ti1.55P3O12,1250.0
10494,U0.6GdZr1.8O7,1500.0
2594,BaNb0.01Sn0.99O3,1350.0
8111,Zr0.352Ti0.352Nb0.133Ni0.067O3,1200.0
1171,Zn0.993Al0.007O,1500.0
3745,MoCdO4,950.0
831,Ti1.6Zn0.8O4,1200.0
11007,EuTiCrO5,1300.0
6458,Ca4Mo0.1Mn2.9O10,1250.0
594,Mn1.4Bi0.4O3,1020.0
4249,Ca0.33La0.6Y0.07MnO3,1200.0
2164,V55FeN,1550.0
7884,La0.1Ti0.9Mn0.1Pb0.9O3,1000.0
2351,Ca0.6Dy0.4MnO3,1450.0
6491,Ce0.06Y2.94Al5O12,1100.0
5864,Na3Sc1.8P3O12,1100.0
3538,Y0.2Mo3Fe1.8O12,900.0
9210,Eu0.05ZrTa0.05O2,1350.0
6604,Ba0.99Ca0.01Ti0.94Sn0.06O3,1500.0
4482,Zr0.42Ti0.58PbO3,1250.0
10747,Ta0.5Al0.5Sn0.25O2.5,1450.0
5800,Pr2Ni0.8Cu0.2O4,1335.0
9865,Sr1.8La0.2MoFeO6,1200.0
4446,Ti3FeBi4O15,900.0
4378,Y1.5Fe5Bi1.5O12,980.0
520,Mn1.6BiO3,1020.0
8246,Zr0.704Ti0.352O3,1200.0
4372,Sr2MoFeBi0.01O6,1280.0
3723,K0.2Na0.8NbO3,1050.0
966,Sr0.4Nd0.6Fe0.2Co0.8O3,1500.0
949,BaNb0.5Al0.5O3,1350.0
11240,BaTi4Fe0.8Bi4O15,1100.0
9692,Ba0.7Sr0.3Nb0.1Co0.9O3,1180.0
9853,Sr0.33La0.67Mn0.8Al0.2O3,1200.0
5078,Ba2.994Tb0.006P4O13,800.0
9280,Lu0.2Gd0.2Bi2O3.6,750.0
4901,BaMg0.345Ta0.67O3,1600.0
3623,HoFeO3,1241.6666666666667
1776,Li0.33La0.52TiO3F0.12,1350.0
3642,Li0.02Ba0.98TiNi0.01O3,1200.0
7753,K0.5Na0.5Nb0.95V0.05O3,1080.0
1006,Sr10Al6O19,1600.0
1088,CsLiBaP2O7,740.0
7561,CaW3.76Mo0.24O4,1100.0
8259,Zr0.176Ti0.88Nb0.133Ni0.067O3,1200.0
4903,ScPO4,1400.0
11462,Ba2Sr3Nb4O15,1450.0
3904,Ca2MgWO6,1200.0
6588,Mg2SiO4,1400.0
8774,CaMn0.96Ru0.04O3,1300.0
8378,Zr0.682Ti0.682Nb0.534Ni0.266O3,1200.0
1893,Mg0.2Au0.8B2,800.0
11084,PrAlO3,1650.0
9935,KLaMoFe0.9Co0.1O6,850.0
10196,Gd2Zr1.5Ti0.5O7,1650.0
3331,Sr0.4La0.6Mn0.6Ga0.4O3,1500.0
9612,Ba0.6Sr0.4TiBi0.05O3,1260.0
6483,Sr0.3Mg0.1Nd0.7Mn0.9O3,1350.0
7444,Mg0.5La0.67W0.5O3,1100.0
4157,Tb0.08Fe2Ni0.92O4,1000.0
4176,Mg0.95Mn0.05Fe2O4,1300.0
7651,Li0.1Sc0.02Ni0.88O,1300.0
4626,Ba0.24Ca0.06La0.7MnO3,1350.0
9325,Lu0.2La0.2Sc4B4O12,1100.0
3738,GeSe,500.0
9454,Sr0.8Nd0.1Ce0.1MnO3,1440.0
1917,CaAl2O4,1350.0
6007,Sr0.5La0.5MnO2.88,1400.0
3984,Ba0.1Mg0.2La0.9Ga0.8O3,1550.0
8665,NaNbCrBiO6,1150.0
247,YMn0.45Fe0.55O3,1470.0
11605,K0.465Na0.484Li0.05Ta0.2Nb0.8O3,1120.0
8709,BaCa0.4Y0.6Co4O7,1100.0
842,SrCuO3,1200.0
8741,Th0.95Nd0.05O2,1600.0
3233,Cr0.25Fe1.75Ni0.6Zn0.4O4,1250.0
11125,La0.683Ti0.95Al0.05O3,1400.0
1558,Sr1.2Ta2Bi2.4O9,1200.0
7664,Sr1.85Ca0.15Nd0.15Ti5Bi3.85O18,1180.0
4048,Zr0.08Ti0.12Nb0.4PbSb0.4O3,1230.0
8382,Ti0.2Nb0.133Ni0.067O3,1200.0
3282,CaTm0.4Y0.6AlO4,1450.0
3987,Ca0.9MnBi0.1O3,1300.0
4871,BaCe0.2In0.8O3,1475.0
3575,Ce0.05Y2.95Ga1.5Al3.5O12,1500.0
7439,Ca0.1Nb1.5Zn0.9Bi1.5O7,950.0
9004,Mg0.7Nb1.52Bi1.667O7,1050.0
7984,Nd0.94La0.06NbO4,1275.0
8064,Zr0.176Ti0.352Nb0.133Ni0.067O3,1200.0
4438,LiCa2.97MgV3O12,850.0
9775,Li7SiPO8,1000.0
8828,Ca0.55TiPb0.45O3,1200.0
1925,Fe2Co0.65Zn0.35O4,1050.0
2249,Sr2.9Eu0.1Sn2O7,1450.0
1083,Mg0.02Fe0.98CuO2,925.0
5018,Ba0.99Mg0.01Zr0.02Ti0.98O3,1150.0
11341,K0.423Na0.517Li0.06Ta0.35Nb0.65O3,1170.0
11253,BaHf0.13Ti0.87O3,1495.0
2730,Ba3.15P2O8,1300.0
6749,Na0.16Y0.64Co2O4,920.0
2499,Ba2Ca0.8Mg1.8Y0.2Cu2.2O7,940.0
772,Ba1.2Ca0.8TiSi2O8,1150.0
1675,Ca0.11Sm0.02Ti0.98Mn0.02Pb0.77O3,1200.0
3259,Sr0.96Ca0.04TiO3,1350.0
769,BaCaTiSi2O8,1150.0
5608,Sr3Gd0.4Sm0.6B3O9,1100.0
4022,Mg0.1LaGa0.3Al0.6O2.95,1500.0
3509,La5.5WO12,1500.0
1146,K25CeBi0.2O2,800.0
4261,Sr0.35Nd0.65MnO3,1400.0
1116,Nd600Ce0.8O2,1200.0
3781,Ca0.99Eu0.01Al2Si2O8,1400.0
6940,Pr2Ti2O7,1300.0
11449,Ba0.96Zr0.13Ti0.87Cd0.04O3,1400.0
4301,Mn0.5Fe2Ni0.1Zn0.4O4,1250.0
9375,BaNb0.2Fe0.1Co0.7O3,1200.0
771,Ba2TiSi2O8,925.0
2905,LiAl0.4Ge1.6P3O12,900.0
6446,LaSc0.2Mn0.8O3,1400.0
6842,Ba0.3Ca0.7TiO3,1400.0
7997,K1.1TiBi0.5O3.3,1070.0
5094,LaMn0.9Al0.1O3,1350.0
411,La0.4Mn1.4Bi0.4O3,1020.0
3847,LiEu0.6La8.4Si6O26,1350.0
6125,Ba1.85La0.15Fe2O5,1200.0
4454,Ca3Mo0.1Co3.9O9,920.0
9847,Fe2CdO4,1100.0
8625,Ti0.909Nb0.267Ni0.133O3,1200.0
6850,SrCe0.01La0.99Ga3S6O,950.0
8078,Zr0.909Ti1.136O3,1200.0
4604,Zr0.47Ti0.392Nb0.02Pb0.99Sn0.118O3,1300.0
11122,Sr0.4La0.55MnO3,1150.0
737,Ba2OsFeO6,980.0
1875,La0.02Cd2.98TeO6,1080.0
189,Ba0.4Sr0.6TiO3,1341.6666666666667
9894,Mn0.8Ni0.3Cu0.07Zn0.63O4,1125.0
8100,Ti0.909Nb0.4Ni0.2O3,1200.0
10876,La0.06Zr0.634Ti0.341Pb0.9Sb0.04O3,1100.0
5276,Ce0.6Y2.1Mn0.3Al4.7Si0.3O12,1600.0
3885,LaZr0.03Nb0.97O4,1300.0
5252,Ca3.7P2O9,1400.0
8719,Sr2.85Y0.15Ti2O7,1525.0
3818,NaBa0.97Dy0.03BO3,850.0
4742,Ba0.372Ti0.496Nb1.24Zn0.62O4.7,1260.0
9841,Li3Sc2VP2O12,1000.0
6341,Ca0.2MgLa0.8Ti3Al7O18,1500.0
8478,Zr0.352Nb0.267Ni0.133O3,1200.0
633,Zr0.96W2In0.04O8,1200.0
5634,Ce0.042Y2.958Al7O15,1200.0
3808,Ba0.03Sr1.96Eu0.01SiO4,1350.0
10942,Y2Si2O7,1600.0
11087,Sr0.4La0.6Mn0.2Co0.8O3,1200.0
9046,Y0.86VO4,1200.0
11310,Ba0.9Ca0.1TiFe0.01O3,1350.0
8475,Ti1.136Nb0.667Ni0.333O3,1200.0
3451,Mg0.997Yb0.001Mn0.002GeO3,1300.0
1192,Mn0.05FeGa0.95O3,1300.0
10771,BaTi0.97Ni0.03O3,1300.0
3091,Ti0.5FeCo1.5O4,1400.0
6009,Mn0.005Zn0.995O,1100.0
6014,Sr0.4La0.6Cr0.2MnFe0.2O3,1400.0
1652,Y0.95Mn0.8Fe0.2Bi0.05O3,1450.0
5505,SrPr0.005Nb2Bi1.995O9,1200.0
7803,Sr0.1La0.9CrO3,1600.0
5088,La0.9Mn0.81Al0.29O3,1350.0
9242,SrFeGa0.25O3,1200.0
584,La0.6MnBi0.2O3,1020.0
9964,BaFe16CdZnO27,1300.0
6822,Na0.16Sr0.04Co2O4,920.0
78,Ba0.85Ca0.15Zr0.1Ti0.9O3,1334.6666666666667
10534,CaMg0.4Ti4Cu2.6O12,600.0
3944,Na0.5La0.5Ti4Bi4O15,1130.0
8916,Ta4Cu2O12,1060.0
402,La0.2Mn1.4Bi0.2O3,1020.0
6180,Sr0.5Nd0.5Mn0.97Cu0.03O3,1350.0
2385,BaYFe0.2Co1.8O5,1100.0
8737,Dy4Zr3O12,1600.0
1177,Sr0.2La0.8MnNO3,1200.0
7934,CaTi3.97V0.03Cu3O12,600.0
3859,Na2.95LiDy0.05P2O7,540.0
3024,Na0.2La0.8CoO3,1100.0
11017,SrDy2O4,1500.0
9658,BaZr0.1Ti0.85Nb0.033Zn0.017O3,1400.0
10086,Ba1.5Sr0.5PrCu3O,940.0
5866,Na3Sc3.6P3O12,1100.0
736,Cs2W3TeO12,600.0
4397,Ca9Gd0.2Eu0.8P7O28,1250.0
5896,Ca2.97Dy0.03Co2O6,1000.0
10867,Na0.5Zr0.63Ti0.37Bi0.5O3,950.0
4306,Na0.02Ba0.392Pb0.588Te0.5Se0.5,470.0
1443,Sr0.4La0.6Cr0.02Mn0.98O3,1550.0
9599,Sr0.33La0.67Mn0.93Fe0.07O3,1120.0
5303,Ce0.8Y2Mn0.2Al4.8Si0.2O12,1600.0
6574,Ba1.04Gd0.15Ce0.85O3,1650.0
9100,Sr1.4MgSi2O6.4,1200.0
8387,Zr0.176Ti0.352Nb0.667Ni0.333O3,1200.0
9541,Li7Mg0.05La3Zr1.975O12,1075.0
8473,Zr1.136Ti0.909Nb0.667Ni0.333O3,1200.0
10416,Ba0.3Ti0.3Fe0.7Zn0.7O3,980.0
2496,Ba2Ca0.8Mg3Y0.2CuO7,940.0
10074,Ti0.98Nb0.01Al0.01O2,1400.0
618,Sr0.92Y0.08TiO3,1500.0
8437,Zr0.4TiNb0.267Ni0.133O3,1200.0
5917,Ba0.3Sr0.2MnBi0.5O3,1000.0
11489,Sr1.6La0.4TaFeO6,1550.0
5891,Ca2.85Gd0.15Co2O6,1000.0
703,Mn2NiO4,1057.0
6875,Dy0.08W0.04Bi0.88O1.56,930.0
8419,Nb0.4Ni0.2O3,1200.0
16,Nd1.2Ce0.8CuO4,1100.0
8650,Mg0.5La5Ti3.5O15,1600.0
3526,Zn0.98Ga0.02O,1400.0
8266,Zr0.227Ti0.682O3,1200.0
3611,Sr0.26La0.74InO3,1400.0
2547,AgCuGa0.4Ge0.6Se3,550.0
9974,Sr0.7Ca0.3La0.35Fe11.71Co0.29O19,1190.0
9618,Sr0.14La0.56MnO3,1200.0
7392,Ba2SmFe0.4Cu3Zn0.2O7.8,930.0
5387,Ba0.6Sr0.4GdCo2O6,1100.0
11426,YMn0.2Ni0.8O3,1325.0
5300,Ce0.8Y2.025Mn0.175Al4.825Si0.175O12,1600.0
10895,Na3Zr1.6Nb0.32Si2PO12,1250.0
5547,BaMn0.3Ru0.7O3,1000.0
4663,CaTi0.8Fe0.2O3,1150.0
11563,Ta2CdO6,1100.0
6269,Sr0.2La0.8Ni0.6Ga0.4O3,1500.0
10824,Ba0.98Mg1.99P2O8,1100.0
2063,Sr2EuFeCu2O7,980.0
11320,Mg0.85Zr0.05Fe1.9Zn0.2O4,1100.0
1588,Sr3.1Y0.9Rh0.6Co3.4O10.5,1100.0
2134,Ba3Yb2Zn5O11,1120.0
5431,Mn0.12Zn1.88SiO4,1150.0
1332,Ir1.8CuSb0.2S4,850.0
8039,Ba0.7Sr0.3Ti0.995Ni0.005O2.995,1350.0
4765,SrTi0.95Nb0.05O3,1500.0
2965,La10AlSi5O27,1600.0
6368,BaSrTi2Bi0.09O6,1220.0
4240,LiRu0.5Ni0.5O2,900.0
11002,Ba0.1La1.9Mo2O9,950.0
2589,YbHoTiO5,1600.0
5881,Sr0.33Nd0.502Pr0.168MnO3,1200.0
9571,Ba0.65Eu0.35TiO3,1400.0
2330,Sr0.1Yb0.5La0.9Y0.5O3,1600.0
8821,K1.25Ba1.75CaNb2O9,1100.0
10421,Ba0.3Ti0.3Fe0.42Zn0.28Bi0.7O3,980.0
3530,Y1.6Mo3Fe0.4O12,900.0
6216,Ca7Si2O8Cl6,900.0
7607,Sr0.5Ca0.5Ti0.5Mn0.5O3,1300.0
4887,Mg3Nb6O11,1097.0
1512,SrMgSi2O6,1210.0
1188,Gd4.65Ce0.35Si3NO12,1550.0
10448,Ca0.8Gd0.2MnO3,1300.0
5426,Mn0.15Zn1.85SiO4,1150.0
1962,Mn2.6Ni0.4O4,1275.0
4848,Ca3Mg0.2Sc1.8Si3O12,1350.0
5148,BaTiCr0.15Sb0.15O3,1000.0
10146,Sr0.2Pr0.4La1.4CuO4,1000.0
5019,Zn2Sn2O6,1425.0
2924,K0.6Sr0.4Cu2O2,700.0
185,K0.5Na0.5NbO3,1117.5806451612902
3676,Ba1.2TiP2O9,1100.0
4080,Ti0.2Mn0.8PbO3,1230.0
2171,In4.875Ga0.125SnSbO12,1400.0
9315,Lu0.8Sc4B4O12,1100.0
5670,Fe2Ni0.66Zn0.34O4,1000.0
863,Nd0.01Y0.99VO4,1500.0
6374,NaBaLaTeO6,1100.0
8883,Na0.5Sm0.5Ti4Cu3O12,1110.0
1339,Sr0.2Ca0.1La0.7MnO3,1050.0
1196,Ca5V6Ni4O24,887.5
11284,Sm0.05TiW0.02Fe0.02Pb0.95O3,1250.0
8237,Zr0.176Ti0.352O3,1200.0
113,Sr0.2La0.8GaO3,1442.857142857143
4516,Na0.8Ir4Sb12,630.0
3831,Ba1.94Eu0.06P2O7,1050.0
4351,Sr1.8MoFeO6,1280.0
3120,Sr2NdFeCu2O6,1000.0
360,Ba2In2O5,1321.0526315789473
588,LaMn1.6Bi0.8O3,1020.0
10183,NaBa2Ta5O15,1250.0
1646,Sr0.5Nd1.5NiO4,1160.0
9396,Sm0.1La1.9Mo2O9,900.0
6756,K0.24Na0.16Co2O4,920.0
8411,Zr1.136Ti0.682O3,1200.0
5676,Na0.05Ba0.95Nb0.506Fe0.506O3,1100.0
2847,CaTi4Cu3O11.8F0.2,1025.0
6625,Li0.5MgFe1.5O4,1200.0
1250,Eu0.2Ce0.8O2,1500.0
8154,ZrTiNb0.667Ni0.333O3,1200.0
5033,CdGeO3,1040.0
1178,Sr0.2La0.8Mn,1200.0
1765,Er0.6Bi1.4O3,850.0
6761,K0.6Co2O4,920.0
8225,ZrTi0.6Nb0.667Ni0.333O3,1200.0
10612,Mn0.6ZnAl1.4O4,1250.0
11115,Sr0.4Pr0.45MnO3,1150.0
7334,Gd0.003NbBi0.997O4,920.0
1057,MoZnO4,600.0
3443,BaCa4Si2P2O17,1250.0
7018,NaBa0.2Eu0.8ScSi2O7,1250.0
3194,Na0.2Ca0.8La2Cu2O6,850.0
8823,Ca2MoFe0.6Co0.4O6,1270.0
4005,La1.05TiNbBi1.95O9,1000.0
2919,BaMgTa2O7,1600.0
3653,Ca0.9Yb0.1MnO3,1300.0
7894,Ba0.85Ca0.12Y0.03Zr0.1Ti0.9O3,1400.0
9987,Li0.25La0.75MnO3,1100.0
5458,K0.5Na0.5Ta0.3Nb0.7O3,1180.0
3827,Sr1.98Eu0.02P2O7,1050.0
3771,Ca1.5Ce0.25TiTa1.25O7,1350.0
1401,Lu2Si2O7,1600.0
379,Sr0.99Sm0.01B4O7,900.0
5487,LiBa0.95Sm0.05PO4,900.0
7823,La0.99MnBi0.01O3,1200.0
9926,Fe1.8Ni0.45Cu0.2Zn0.35O4,900.0
6234,Yb0.02FeBi0.98O3,825.0
8602,Zr0.176Ti0.528Nb0.534Ni0.266O3,1200.0
5206,Sr0.5Gd0.5Ti0.5Mn0.5O3,1300.0
6980,Sr0.4Ca0.3La0.2TiO3,1500.0
7787,Ti0.5NiZnSn0.5O4,1550.0
4452,Ca3Mo0.4Co3.6O9,920.0
2141,ZrNiSn0.9Sb0.1,902.0
5272,Y2.825Mn0.175Al4.825Si0.175O12,1600.0
7538,Ca0.1Mg0.1Mn0.3Fe2Zn0.5O4,1200.0
11177,Li0.6Fe2.3Sb0.1O4,1050.0
1828,Li4Ti5Cu1.2O12,800.0
7157,Y2Hf0.7Ti1.3O7,1500.0
120,Mg0.8LaGa0.2O3,1400.0
9525,La3Ta0.4Ga5.6O14,1420.0
10854,La0.3Ti0.8Al0.2Pb0.7O3,1150.0
7482,BaNb0.677Zn0.323O3,1500.0
4843,Ca3Sc2Si3O12,1350.0
3119,Sr2Ca2Cu3Pb0.4Bi1.6O10,850.0
8080,Zr0.909Ti0.455O3,1200.0
1972,Mn1.2Ni0.8InO4,1300.0
5438,LiCoPO4,780.0
9610,Mn0.97Zn0.03O1.97,600.0
757,Mo0.01MnFe1.99O4,1200.0
6259,Na0.03Ni0.97O,1300.0
4211,W3Al2O12,1050.0
1209,Sr1.8Eu0.2SiO4,1200.0
574,La0.8Mn1.4Bi0.8O3,1020.0
3806,La0.8VO4,900.0
11023,Ti3CrFeBi6O18,800.0
8006,NaSr3LuP3O12F,1000.0
9137,Ca0.1CuAl0.9O2,1200.0
1609,Mn0.25Fe2.75O4,1200.0
11596,Ca0.1Mn0.1Fe0.9Bi0.9O3,850.0
5822,Ta0.5Nb0.5Bi3O7,800.0
6167,LiBa2Ta5O15,1250.0
7833,Ba0.6Ho0.4TiO3,1350.0
4548,DyMn2O5,1120.0
6547,Ca3.7Pr0.3Cu3Bi2O,800.0
10223,Sr1.99MgSi2O7,1250.0
10634,Ca0.9Pr0.05NbMnO9,1080.0
11494,Sr1.2La0.8TaFeO6,1550.0
9266,BaCe0.7Y0.25Zn0.05O3,1200.0
418,La0.4MnBi0.8O3,1020.0
10643,Ba0.8Sr0.2Nb2O6,1300.0
5963,Sr2.8Ca0.4La0.8Fe1.5Co1.5O10,1200.0
8409,Zr0.8TiO3,1200.0
8459,Ti0.909Nb0.667Ni0.333O3,1200.0
480,LaMnBiO3,1020.0
7532,YMn0.97Co0.03O3,1300.0
4407,Ba3Tb0.05Ce0.08La0.87P3O12,1250.0
537,La0.4Mn1.8O3,1020.0
8,Sr2CuO4,1100.0
10038,Sr0.51Nd0.49MnO3,1400.0
2696,Ba3Ca1.18Nb1.82O8.73,1566.6666666666667
11314,Mg0.75Zr0.05Fe1.9Zn0.3O4,1100.0
2693,Ca3Sc0.9TaGa2.1Si2O14,1300.0
3866,Sr2Ce0.7Y1.3CoCu2O9,1100.0
729,Ca33Mg9Al13Si45O151.5,1200.0
9209,Eu0.05Zr0.95O2,1350.0
3628,Mn3.4Cu0.6N,750.0
3839,SrEu0.4Bi1.6TeO7,800.0
6752,K0.8Na0.2Co2O4,920.0
8146,ZrTi0.2O3,1200.0
7732,Dy0.667Ti4Cu3O12,1100.0
5982,Li5.9La3Zr1.45W0.55O12,1200.0
3824,Ca1.96Eu0.04P2O7,1050.0
10238,Na0.02Ca0.98Ti4Cu3O12,1030.0
5958,Sr0.15La0.85Ti0.1Cr0.9O3,1450.0
5868,Zn2In2O5,1300.0
6479,La9.83Fe0.5AlSi4.5O26,1600.0
