,formula,target
11491,La2TaFeO6,1550.0
1783,Sm0.15Ce0.85O1.925,1450.0
2300,Mg0.03Cr0.97CuO2,1100.0
216,LiMn0.5Co2Ni0.5,800.0
10797,Ba0.982Mg1.992P2O8,1100.0
3541,Na0.001Sr0.998Ce0.001Al2O4,1455.0
5158,NaSr3Gd0.97Sm0.03P3O12F,1000.0
11304,LuLaZr2O7,1830.0
7435,Nb1.5Mn0.2Zn0.8Bi1.5O7,950.0
5979,Li4Ti5O11.7F0.3,800.0
1765,Er0.6Bi1.4O3,850.0
10960,Li0.2Zr0.2Ti0.8Pb0.6Bi0.2O3,1200.0
4445,Ti3Fe0.3Ni0.7Bi4O15,900.0
3921,Sr3Sm0.15Sc0.85P3O12,1325.0
11502,Ca0.7La0.39Fe11.82O19,1300.0
3703,Ba2Ca0.66Nb0.68Fe0.66O6,1300.0
3732,Cu2.95Sn0.02Sb0.98Se4,430.0
6675,Na0.32Sm0.08Co2O4,920.0
9309,La0.2Sc4B4O12,1100.0
2185,MnFe0.2Co1.8O4,1150.0
9725,Ho0.5La1.5W0.3Mo1.7O9,1000.0
5671,Zr0.4Ti0.4Nb0.133Zn0.067PbO3,1075.0
442,Mn1.2Bi0.6O3,1020.0
9435,Sr0.2Mg0.17La0.8Ga0.83O,1470.0
10536,Mg0.94Tb0.06Fe2O4,1000.0
2583,Sr2Nb2O7,1250.0
8063,Zr0.352Ti0.88Nb0.667Ni0.333O3,1200.0
1147,K25CeBi220O2,800.0
3716,Sm0.2Ce0.7Mo0.1O2.1,1500.0
816,Ba2Gd0.15YCu2.85O7,930.0
11042,SrLaRh0.4Ga0.6O4,1300.0
6412,Sr0.6La4.4Sc0.4Ti4.6O17,1650.0
602,MgLaPbSbO6,1100.0
4224,Li6.625La3Zr1.625Ta0.375O12,1000.0
2146,ZrNiSn0.92Sb0.08,902.0
7841,Ba6Nb9FeO30,1300.0
2349,Lu2W3O12,1200.0
6442,LaSc0.3Mn0.7O3,1400.0
5806,Sr0.883Y0.077TiO3,1500.0
3505,LiYW2O8,800.0
9197,Ba0.737Sr0.16Ca0.1Ti1.01Sb0.003O3,1320.0
6555,Ba0.6Sr0.4Ti0.99Fe0.01O3,1450.0
4464,Ca3Re0.3Co3.7O9,900.0
10777,SrTa1.4Nb0.6Bi2O9,1150.0
5752,DyFeO3,1300.0
9875,Ca0.55Pr0.5Ti0.1Mn0.9O3,1420.0
4429,Li1.8Mn1.2O4,900.0
4358,Sr1.6MoFeBi0.01O6,1280.0
523,La0.6Mn2Bi0.2O3,1020.0
8205,Zr0.88Ti0.352Nb0.267Ni0.133O3,1200.0
4352,Sr2MoFeBi0.1O6,1280.0
3693,Fe1.95Co0.02Ni0.3Cu0.18Zn0.5O4,900.0
950,Mn0.05Fe2Co0.01Ni0.94O4,1150.0
934,Ca1.4Al8Si4N4O17,1450.0
11257,Sr4Nb2O9,1300.0
9716,Fe1.6CuAl0.4O4,1100.0
9864,Sr1.6La0.4MoFeO6,1200.0
5063,Ba3Tb0.18Ce0.03P4O13,800.0
9255,BaY0.15Zr0.84Cu0.01O3,1500.0
4882,Ba1.6Sr0.4CuO3,950.0
3589,CaMg0.05Ti4Cu2.95O12,1030.0
1741,Cr0.5Fe1.5Cu0.4Zn0.6O4,900.0
3612,NaBa4B3O9,800.0
7708,Na0.32Nb0.32Fe0.68Bi0.68O3,870.0
990,Gd0.15FeBi0.85O3,825.0
1064,BaTi0.85Sn0.15O3,1298.75
7515,NaCa2Nb3O10,1275.0
8221,Zr0.455Ti0.455Nb0.133Ni0.067O3,1200.0
4885,Mo3In2O12,800.0
11454,FeZn4InO7,1400.0
3880,LaNb0.97P0.03O4,1300.0
6537,ErMn0.5Co0.5O3,1250.0
8728,V2Co2O7,600.0
8345,Zr0.2Nb0.267Ni0.133O3,1200.0
1863,Nb0.995W0.005Cu0.005Bi0.995O4,850.0
11116,Sr0.4Pr0.59MnO3,1150.0
9948,Fe1.96Ni0.21Cu0.14Zn0.65O3.94,1050.0
10237,Ba0.97TiBi0.03O3,1150.0
3297,V2Ni3O8,1100.0
9621,LaCo0.9Ni0.1O3,1200.0
6434,Sr0.12Nd0.2La1.68CuO4,1000.0
7393,Ba2SmFe0.12Cu3Zn0.06O7.24,930.0
4134,Ca0.92Eu0.08MoO4,1100.0
4152,Tb0.1Fe2Ni0.9O4,1000.0
7602,Ca0.4Nd0.4MnBi0.2O3,1100.0
4600,Zr0.078Ti0.588Nb0.02Pb0.99Sn0.314O3,1300.0
9301,Li0.64La0.49TiO3,1400.0
3709,Tb2Mo3O12,850.0
9455,Sr0.8Ce0.1La0.1MnO3,1440.0
1887,Ba2Gd4.4Eu0.6B5O17,1200.0
5952,La10W0.4Si5.6O27,1650.0
3956,Ba2Ca0.99Tb0.01Zn2Si6O17,900.0
8627,Ti0.227Nb0.534Ni0.266O3,1200.0
238,BaPrFe2O5,950.0
11599,Mg1.1Fe2Cu0.4Zn0.5O5.5,1050.0
8670,BaTi0.9Mn0.1O3,1100.0
827,Ti1.2Zn1.6O4,1200.0
8700,BaTi0.5Nb0.25Fe0.25O3,1250.0
3206,K0.8CaLa1.2Cu2O6,850.0
11155,Fe1.4Co0.2Zn0.8Ga0.6O4,900.0
1519,Ca0.25La0.75CrO3,1500.0
7618,Sr0.75TiPb0.25O3,1350.0
4018,Dy0.2La1.8WMoO9,950.0
8352,Ti0.4Nb0.133Ni0.067O3,1200.0
3252,SrLaCuBi2O6,850.0
3959,Ca0.93Eu0.07Al2Si2O8,1400.0
4854,NdSbO4,1250.0
3538,Y0.2Mo3Fe1.8O12,900.0
7385,Fe1.6CoBi0.4O4,750.0
8970,Ba0.94Sr0.06Ti0.9Sn0.1O3,1380.0
7937,FeBi1.1O3,850.0
8015,Cu2Te0.06Se0.94,500.0
4422,Sr3Mn2O7,1500.0
9791,La10In0.3Si5.7O27,1650.0
8792,Ba0.97Mo4Pb0.03Bi2O16,700.0
1898,Nb11CrO29,1250.0
2236,Ca10.5La0.6P7O28,1100.0
1060,Sr0.4La0.6Co0.6Ga0.4O3,1350.0
5009,Ba0.05Sr1.95CeO4,1200.0
11355,Na0.564Ba0.06TiBi0.188O3,1160.0
11272,Ba0.4Sr0.6PbO3,850.0
2735,Sr4.97Eu0.03P3O12Cl,1050.0
6693,SmCo2O4,920.0
2489,Ba2Ca0.4Y0.6Cu4O7,940.0
765,U0.881Ce0.119O2,1300.0
1643,BaCa0.2Ce0.8O3,1500.0
3229,Li6.25La3Zr2Al0.25O12,950.0
762,Ca3Co4O9,935.5172413793103
5559,Sr0.93TiMn0.07O3,1350.0
3992,Ba0.77Ca0.23TiO3,1350.0
3477,Ba0.94Ca0.06Ti0.9Sn0.1O3,1500.0
1118,Mo2Bi2O9,671.6666666666666
4239,Li9Ru4.5Ni0.5O2,900.0
1090,LiFe0.92PO4,713.3333333333334
3750,Fe70Ni30,1250.0
6897,CaSnSiO5,1380.0
11443,Na0.47Sm0.06Nb2Bi2.47O9,1100.0
4284,MgDy0.03Fe1.97O4,1200.0
9364,Nd2MnNiO6,1350.0
764,LiCoO2,862.5
2909,Li1.4AlGeP3O12,900.0
6402,Ca0.33Gd0.268La0.402MnO,1420.0
6786,Na0.16Yb0.24Co2O4,920.0
7951,BaSc0.8Fe11.2O19,1180.0
5075,Ba2.85Tb0.15P4O13,800.0
403,La0.8Mn1.8Bi0.4O3,1020.0
3822,Ca1.88Eu0.12P2O7,1050.0
6082,Fe2Co0.4Cu0.6O4,1100.0
4437,LiCa2.994MgV3O12,850.0
9855,Ca1.92La0.08MnO4,1350.0
8590,Zr0.528Ti0.176Nb0.267Ni0.133O3,1200.0
6793,Na0.8Yb0.2Co2O4,920.0
8030,DyMn0.7Fe0.3O3,1300.0
4578,Zr0.392Ti0.588Nb0.02Pb0.99O3,1300.0
11151,Sm0.8FeBi0.2O3,1000.0
732,Gd0.2Ce0.8O2,1425.0
1842,Fe2Ni0.8Zn0.2O4,1202.2727272727273
177,Ba0.95Ca0.05Zr0.05Ti0.92Sn0.03O3,600.0
9908,Mn0.6Fe0.6Ni0.3Cu0.07Zn0.63O4,1125.0
8053,Zr0.6Ti0.6Nb0.267Ni0.133O3,1200.0
10904,Na3Y0.2Zr1.8Si2PO12,1250.0
5242,Cr0.2Zn3Al1.8Ge3O12,1350.0
3860,Na3LiP2O7,540.0
5218,Ti4TaBi6.95O21,1100.0
8682,Sr1.97MgSi2O7,1250.0
3789,Sr0.33La0.67Mn0.67Fe0.33O3,1200.0
4725,Ti0.62Nb1.24Zn0.62O4.576,1260.0
9848,Sr0.33La0.67Mn0.9Al0.1O3,1200.0
6306,Ca0.6Mg0.6La0.4Al10.4O18,1500.0
8463,Zr0.352Nb0.4Ni0.2O3,1200.0
639,TbSc0.1Mn0.9O3,1200.0
5588,Ca1.93Eu0.07BO3Cl,900.0
3778,Ca0.75CeTi1.75Nb0.5O7,1350.0
10975,Li0.6La0.4TiO3,1200.0
11119,Sr0.4Pr0.5MnO3,1150.0
9019,BaPrNbCoO6,1350.0
11320,Mg0.85Zr0.05Fe1.9Zn0.2O4,1100.0
8459,Ti0.909Nb0.667Ni0.333O3,1200.0
3425,Na0.01Sn0.99Te0.2Se0.8,520.0
1170,ZrZn0.993Al0.007O3,1500.0
10803,Ba0.988Mg1.992P2O8,1100.0
3076,Sr2TiMnO6,1350.0
5953,La10W0.2Si5.8O27,1650.0
5957,Sr0.75La0.25Cr0.5Mn0.5O3,1400.0
1617,SrEu0.16La1.84O4,1200.0
5454,SrTa1.8W0.2Bi2O9,1200.0
7758,Pr0.06Ti0.06Fe0.94Bi0.94O3,820.0
5070,Ba3Tb0.9Ce0.15P4O13,800.0
9223,Na0.97AlSiO4,1200.0
591,La0.6MnO3,1020.0
9977,Ca0.85Eu0.15MnO3,1497.0
6767,KCo2O4,920.0
77,FeS,700.0
10567,Sr0.6La0.4Fe0.6Ni0.4O3,1400.0
3917,Sr3Sm0.3Sc0.7P3O12,1325.0
8877,Sr0.2Nd0.8CoO3,1200.0
394,LaMn1.4Bi0.6O3,1020.0
6141,Sr2Dy0.5Gd0.5RuCu2O8,900.0
2383,Sr2Ta2O7,1350.0
8697,V1.95Ag0.05Bi4O11,800.0
1154,SrLaFeCu,1200.0
7892,CaTi3.95Cu3Sb0.05O12,1100.0
3839,SrEu0.4Bi1.6TeO7,800.0
3018,La3Nb0.5Ga5.5O14,1100.0
11052,Sr0.2Ca0.8LaRhO4,1300.0
9674,BaTi0.9Ni0.1O3,1300.0
10110,Sr2EuTa0.9Cu2Sn0.1O8,1030.0
5809,Nb0.8W0.2Bi3O7.1,875.0
729,Ca33Mg9Al13Si45O151.5,1200.0
4377,La0.1Ti0.975Pb0.9O3,1000.0
5835,La9.83Fe0.25Si5.75O26,1600.0
10896,Na3Zr1.8Nb0.16Si2PO12,1250.0
4292,Gd0.75Y2.25Fe5O12,1400.0
1411,SrTm2CuO5,950.0
9609,Mn0.01Zn0.99O1.01,600.0
5270,Ce0.2Y2.65Mn0.15Al4.85Si0.15O12,1600.0
6521,Sr2Ti0.25MoFe0.75O6,1250.0
9080,Na0.01Sr0.98Pr0.01B4O7,900.0
8361,Zr0.6Nb0.267Ni0.133O3,1200.0
9553,Sm6MoO12,1600.0
8457,Zr0.176Nb0.133Ni0.067O3,1200.0
10463,Sr0.2Gd0.8Mn0.2Co0.8O3,1300.0
2488,Ba2CaMg2.4Cu1.6O7,940.0
10096,Ba2Y0.5Cu3B0.5O,950.0
626,Sc0.04Zr0.96W2O8,1200.0
8420,Zr0.2Ti0.2Nb0.4Ni0.2O3,1200.0
5855,La9.667Al0.2Si5.8O26.4,1700.0
11475,Zn1.2GeO4,1350.0
5830,La9.83Fe0.25Al0.25Si5.5O26,1600.0
700,GdYO3,1350.0
6823,Sr0.6Co2O4,920.0
8400,Zr0.2Ti0.6O3,1200.0
16,Nd1.2Ce0.8CuO4,1100.0
8613,Zr0.2Nb0.534Ni0.266O3,1200.0
3493,Sr3LaFe1.5Co1.5O10,1500.0
8229,Zr0.704Ti0.704Nb0.667Ni0.333O3,1200.0
3576,Ce0.05Y2.95Ga0.5Al4.5O12,1500.0
2538,Cu2GaSe3,550.0
9990,Fe1.96Ni0.42Cu0.17Zn0.45O4,1100.0
9629,Ba2InBi0.96Sb0.04O6,1050.0
7339,Fe0.99Ga0.01BiO3,990.0
5339,Ca0.3La0.7Mn0.7Ru0.3O3,1300.0
11424,K0.5Sm0.5MoO4,860.0
5265,Er0.5Nb0.5O2,800.0
10924,Ba0.3Sr0.475Ce0.03La0.12TiO3,1350.0
5497,Sr0.4La1.6CoO4,1300.0
4638,BaSr3Mn3O10,1300.0
11558,Sr0.05Gd0.95FeO3,1250.0
6231,Ba0.7Ca0.3TiO3,1366.6666666666667
10856,La0.3Ti0.9Al0.1Pb0.7O3,1150.0
2033,Sr4Ge2O7F2,950.0
11335,SrYb0.1Zr0.9O2.95,1480.0
1554,TiSiC2,1775.0
2112,Dy0.66Al3Si9N15O,1600.0
5378,Ca0.8Gd6.4Si6O26,1350.0
1304,Sr0.4La0.4TiO3,1400.0
7992,Ba2GdMn0.003Sb0.997O6,1400.0
4746,Ba0.496Ti0.62Nb1.24Zn0.62O5.072,1260.0
2967,La10NbSi5O27,1600.0
6333,Ca0.8Mg0.6La0.2Ti3Al7.4O18,1500.0
4214,BaY2Mo4O16,500.0
11036,SrLaRh0.8Ga0.2O4,1300.0
2580,Ca2Nb2O7,1400.0
5821,Ta0.75Nb0.25Bi3O7,800.0
9576,Ba0.15Eu0.85TiO3,1400.0
2321,Ca0.04Ce2La1.96O7,1600.0
8784,SrLa0.85Ti4FeBi4.15O18,1150.0
10468,SrMn0.4Co0.6O3,1300.0
3498,SrLa0.05Ta2Bi1.95O9,1150.0
6180,Sr0.5Nd0.5Mn0.97Cu0.03O3,1350.0
7563,CaW3.68Mo0.32O4,1100.0
4868,BaCe0.8In0.2O3,1475.0
1470,Rb2Mo3Ni0.8Cu1.2O12,480.0
1167,NaTe,700.0
10493,GdZr2O7,1500.0
5374,Gd6.4Si6O26,1350.0
1929,Sr2WCrO6,1550.0
4829,Na0.415Yb0.15Er0.02Nb2Bi2.415O9,1100.0
5129,Ti0.85Nb0.1Ni0.05O2,1360.0
10183,NaBa2Ta5O15,1250.0
5010,Ba0.05Sr1.83Eu0.12CeO4,1200.0
2929,Ba0.3Co4Sb12,650.0
173,BaTiFe10CoO19,1175.0
3653,Ca0.9Yb0.1MnO3,1300.0
4047,Zr0.2Nb0.32Mn0.16PbSb0.32O3,1230.0
2153,K1.58Ti6.42Ga1.58O16,1350.0
9289,MnGeO3,1200.0
5619,Ca0.997Pr0.002TiO3,1300.0
845,Pr0.9MnTe0.1O3,1050.0
6336,Mg0.4LaTi3Al7.6O18,1500.0
8845,Ba0.08Sr0.62Ca0.3TiO3,1400.0
1311,Nd2MnCoO6.12,1320.0
1176,LiNi0.1Cu1.9O2,820.0
11303,Lu0.6La1.4Zr2O7,1830.0
8196,Ti0.352Nb0.267Ni0.133O3,1200.0
105,SrMg0.6Ga0.4O3,1400.0
4490,CaMn0.98Sb0.02O3,1450.0
3808,Ba0.03Sr1.96Eu0.01SiO4,1350.0
4335,Ca5P3O12Cl,1100.0
3101,Co0.5Cu11.5Sb4S13,500.0
353,Sr3GdFe3O10,1500.0
595,La0.2Mn1.8Bi0.2O3,1020.0
10223,Sr1.99MgSi2O7,1250.0
1612,Fe2.75Ni0.25O4,1200.0
9389,SrYb0.05Ce0.95O3,1475.0
6700,Na0.2Nd0.8Co2O4,920.0
8393,Zr0.227Ti0.909Nb0.133Ni0.067O3,1200.0
5626,Y1.97WO6,1350.0
2852,Ba0.98NdZrO3,1515.0
6575,Sr0.5Pr0.5MnO3,1316.6666666666667
1238,BaCe0.15Fe0.85O3,1150.0
8116,Zr0.4Ti0.8Nb0.667Ni0.333O3,1200.0
5025,CaHf0.12Ti3.88Cu3O12,1030.0
1156,Sr1.96La0.04Co2Bi2O9,840.0
1730,Gd1.9Eu0.1O3,1350.0
6706,Na0.24Nd0.36Co2O4,920.0
8183,Ti0.227Nb0.667Ni0.333O3,1200.0
10640,Ba4LaTiNb9O30,1350.0
11146,CrFeCu0.8Zn0.2O4,1200.0
7283,Sr0.8Dy0.3Ta2Bi2O9,1100.0
1043,Nb2NiO6,1175.6666666666667
3418,Nd2Y0.667Zr0.667Nb0.667O7,1600.0
6975,Na0.5Mg0.015Ti0.985Bi0.501O3,1150.0
3167,WSn0.6O3,550.0
8786,Ba1.81Eu0.19SiO4,1300.0
3977,Sm0.04Fe1.96Co0.3Ni0.7O4,1150.0
2923,K0.4Sr0.6Cu2O2,700.0
3629,Sr2ReFeO6,1150.0
7850,La0.03Fe1.97Ni0.3Cu0.07Zn0.63O4,1150.0
10005,Sr0.75La0.25Fe11.8Cu0.2O19,1180.0
5404,Li0.15Sr1.7Eu0.15Ge0.05Si0.95O4,1050.0
3800,Sr0.3La1.7Mo2O9,1100.0
3743,ZnSiO3,1100.0
1374,Li0.2Ba2Ca2Cu3Tl1.6O10,910.0
375,Sr0.999Sm0.001B4O7,900.0
5435,Sr2Mo0.1Cr1.1O6,1000.0
7781,Na0.09Ba0.81Sr0.1TiO3,1260.0
9941,Sr0.5Ca0.5Ti0.4Fe11.2Co0.4O19,1250.0
6196,Na0.6Li2Ba0.7Ti6O14,990.0
8569,Nb0.267Ni0.133O3,1200.0
5178,Na0.5Nd0.5TiO3,1253.3333333333333
6939,Y3Ga4AlO12,1600.0
7743,Li0.024Ba1.852La0.024Ti8.55B0.1O19.15,1400.0
4436,LiCa2.94MgV3O12,850.0
2121,Na0.47Ba0.06TiBi0.47O3,1166.8181818181818
5239,Cr2Zn3Ge3O12,1350.0
7492,Ba0.09Sr0.01ZrPb0.9O3,1250.0
11200,Nb1.5Zn0.77In0.1Bi1.5O6.92,1075.0
1791,Sr0.1La0.9InO3,1600.0
7119,Y1.79SiO5,1400.0
112,Sr0.6Mg0.4La0.4Ga0.6O3,1400.0
9533,BaPrFe0.5Co1.5O5,1150.0
10880,La0.02Zr0.634Ti0.341Pb0.9Sb0.08O3,1100.0
7436,Ca0.4Nb1.5Zn0.6Bi1.5O7,950.0
4823,Ba0.6Sr0.4AlSi5N7O2,1300.0
3100,CoCu11Sb4S13,500.0
8032,DyMn0.99Fe0.01O3,1300.0
1939,Ba0.85Sr0.15TiO3.25,1350.0
5383,Ba0.7Sr0.3GdCo2O6,1100.0
9619,V2Co2PbO8,930.0
750,Sr0.2Mn0.8CoNiO4,1175.0
6221,Ca0.985Dy0.015SnSiO5,1380.0
4186,SrFe0.04Sn0.96O3,1380.0
1189,Gd5Si3NO12,1550.0
581,La0.2Mn1.2O3,1020.0
3776,CaCe0.75Ti1.5Nb0.75O7,1350.0
11060,BaCuSi2O6,1010.0
7957,CaEu0.2Ti7Bi7.8O27,1150.0
9123,La0.056Zr0.637Ti0.343Pb0.92Sb0.024O3,1250.0
1575,Sr3MoFeO7,1137.5
11589,CaTm0.12B2Bi1.88O7,800.0
5772,Ba0.99La0.01TiO3,1350.0
6124,CaLaTiGaO6,1400.0
7791,TiNiZnO4,1550.0
4526,Sr0.6Ir4Sb12,630.0
6498,Ca0.3La0.7Mn0.85Cu0.15O3,1250.0
10264,Ba2GdEu2Si6O26,700.0
10662,Ca2.6Dy0.4Co2O6,1000.0
11480,Sr3Ca2.18Nb1.82O9,1500.0
9239,Ca0.65Nd0.35Ti0.65Al0.35O3,1420.0
412,La0.8MnBiO3,1020.0
10675,Sr0.333La1.667Ni0.8Al0.2O4,1400.0
5902,Ca2.85Tb0.15Co2O6,1000.0
8389,Zr0.682Ti0.455Nb0.4Ni0.2O3,1200.0
8445,Zr0.455Ti0.455Nb0.534Ni0.266O3,1200.0
486,Mn1.6Bi0.2O3,1020.0
7484,Zr0.7Nb2ZnGe0.3O8,1180.0
4388,Sr0.5Pr0.5Fe0.8Co0.2O3,1350.0
542,La0.6Mn1.8Bi0.4O3,1020.0
9,Sr1.2La0.8CuO4,1100.0
10061,Ba1.1Y0.1Hf0.9O3,1700.0
2693,Ca3Sc0.9TaGa2.1Si2O14,1300.0
11327,Mg0.53Zr0.03Fe1.94Zn0.5O4,1100.0
2689,NaZr2P3O12,1185.0
3845,LiEu0.5La8.5Si6O26,1350.0
722,SrTi0.05Fe0.19Co0.76O3,1230.0
9196,Zr0.975TaW0.1P2.9O12,1600.0
3593,Ca0.97Mg0.03Ti4Cu3O12,1030.0
3816,NaBa0.95Dy0.05BO3,850.0
6696,Na0.24Sm0.36Co2O4,920.0
8104,Zr0.352Ti0.88Nb0.4Ni0.2O3,1200.0
7691,Ba0.85SrTiO3,1250.0
5926,Ho0.8Pr0.2FeO3,1200.0
3796,Ca0.9Eu0.1Ta2Bi2O9,1200.0
10281,Gd4.975Ce0.025Si3NO12,1600.0
5896,Ca2.97Dy0.03Co2O6,1000.0
5811,Mg0.5TiCo0.5O3,1377.0
6431,Sr0.03La1.97CuO4,1000.0
11041,SrLaRh0.7Ga0.3O4,1300.0
3353,Ca1.13La1.82Y0.05Cu2O6,950.0
2006,Tb1.725Gd0.65Ce0.05Y0.575Al5O12,1500.0
5,Sr0.19La0.76MnO3,1100.0
3548,Ta0.1BiSb0.9O4,1200.0
3452,Mg0.998Mn0.002GeO3,1300.0
6337,CaMg0.8Al10.2O18,1500.0
376,Sr0.9Sm0.1B4O7,900.0
15,Nd2CuO4,1135.0
2573,Sr0.4Ca1.6Nb0.03O0.105,1400.0
11070,Sr2Ca0.75Y0.25Cu2Bi2O8,880.0
1768,Li0.381La0.543TiO3,1350.0
2560,Ag0.4Cu1.6GaSe3,550.0
5946,SrTi0.2Co0.8O3,1200.0
7445,Na0.333Ca0.333Y0.333Ti4Cu3O12,1100.0
3083,Ca0.33La0.556MnBi0.114O3,1300.0
1345,Li0.4Fe2.4Co0.1Cu0.1O4,1300.0
10992,BaRu0.95Rh0.05O3,1100.0
404,La0.8Mn1.8Bi0.8O3,1020.0
8307,Zr0.352Ti0.352Nb0.4Ni0.2O3,1200.0
5787,Gd0.135La0.011Y0.034Zr0.82O2,1600.0
5694,Zn1.98GeO4,1300.0
2366,Sr3Ru0.6Fe1.4O7,1350.0
188,Ba0.8Sr0.2TiO3,1328.5714285714287
573,La0.8Mn1.4Bi0.4O3,1020.0
7419,Sr0.87La0.1Y0.03TiO3,1460.0
8946,Ca1.88Eu0.12BO3Cl,700.0
10224,Zr0.67Ti1.34Nb0.66Zn0.33O6,1270.0
8565,Zr0.2TiNb0.267Ni0.133O3,1200.0
9061,NaCa0.97Ce0.03BO3,810.0
629,Sc0.01Zr0.99W2O8,1200.0
3694,Sm2Zr0.5Ti1.5O7,1400.0
5421,Li1.04Mn1.96O4,850.0
9993,Fe1.98Ni0.42Cu0.15Zn0.45O4,1100.0
2490,Ba2CaMg3CuO7,940.0
5455,SrTa1.6W0.4Bi2O9,1193.3333333333333
10980,Eu0.2Ce0.8AlO3,1400.0
4928,Gd0.9B3Bi0.1O6,820.0
1295,Sr0.5Pr0.5FeO3,1275.0
9039,BaSrCa0.01Gd0.99Cu3O7,950.0
1350,Li3TiO3,1100.0
4547,HoMn2O5,1120.0
5030,Eu0.05Cd0.95GeO3,1040.0
10649,BaCe0.15Ti0.85O3,1525.0
3185,Ce0.15Zr0.8Ti0.05O2,1400.0
2633,SmNiO3,900.0
2792,Ca0.8Pr0.2MnO3,1097.0
2237,Ca10.5La0.2P7O28,1100.0
5367,Ca2Gd1.6Si6O26,1350.0
4305,Na0.02Ba0.196Pb0.784Te0.5Se0.5,470.0
1539,BaFe16Cu1.4Zn0.6O27,1200.0
2290,BaSm0.05Ce0.65Y0.15Zr0.15O3,1400.0
11163,Li0.35Fe2.35Zn0.3O4,1050.0
1039,Eu0.12Y3.88Al2O9,1600.0
1861,Nb0.985W0.015Cu0.015Bi0.985O4,850.0
11234,BaTi4Nb2.4Bi4O15,1100.0
4138,CaW0.7Mo0.3O4,1100.0
4726,Ba0.496Ti0.372Nb1.24Zn0.62O4.576,1260.0
8313,Zr1.136Ti0.909Nb0.4Ni0.2O3,1200.0
6509,Ba2Ca0.002Er0.995Pr0.002Cu3O7,940.0
5842,BaMg0.05LaGa0.95O4,1250.0
6051,Mn0.71Fe2.06Zn0.23O4,1360.0
807,FeTe0.95S0.05,800.0
8114,Zr0.4Ti0.6Nb0.4Ni0.2O3,1200.0
6034,Ca0.4Eu0.4MnBi0.2O3,1100.0
8135,Zr0.2TiNb0.534Ni0.266O3,1200.0
9483,Sr0.25La0.75Cr0.3Mn0.5Ni0.2O3,1450.0
6201,Ba3Ce3Ti5Nb5O30,1350.0
8810,Mg0.15Sm0.05Ce0.8O2,1550.0
4049,Zr0.08Ti0.32Nb0.3PbSb0.3O3,1230.0
7982,Sr3InP3O12,1200.0
10711,SrTi0.997Nb0.003O3,1530.0
3059,LaCr0.2Mn0.8O3,1050.0
4111,Zr0.2Nb0.08Mn0.64PbSb0.08O3,1230.0
4409,Ge3Bi4O12,750.0
3876,Ca4Ta0.2Mn2.8O10,1320.0
8989,Ba0.92Ca0.08Hf0.05Ti0.95O3,1450.0
5804,Sr0.902Y0.078TiO3,1500.0
2344,Nb2PbBi2O9,1050.0
6973,Na0.5Mg0.005Ti0.995Bi0.501O3,1150.0
10306,SrLa0.06Ti4Bi3.94O15,1050.0
970,Sr0.4Nd0.6Ti0.2Co0.8O3,1500.0
1451,Ca2MnO4,1275.0
5718,Sr0.8Pr0.2Co0.95Sn0.05O3,1100.0
3407,Ba3.97Si6O16,1300.0
2960,BaZr0.1Fe0.9O3,1300.0
10305,SrLa0.08Ti4Bi3.92O15,1050.0
2524,Ca0.3Dy0.17La0.7MnO3,1300.0
3044,LiMn0.333Co0.333Ni0.333O2,950.0
11360,Ba0.06TiBi0.564O3,1160.0
4775,LiYbZnO3,1050.0
9214,BaGd1.8Eu0.2O4,900.0
8178,Zr0.2Ti0.6Nb0.267Ni0.133O3,1200.0
1263,SrPr0.02Al2O4,1500.0
1780,Fe0.8Co0.2O3,1400.0
211,Ba2GdCu3O7,943.0
5168,Ba3Fe24CoCuO41,1260.0
6299,Mg0.2LaAl10.8O18,1500.0
8802,K0.475Na0.475Ca0.05Ti0.05Nb0.95O3,960.0
8788,BaMo4Bi2O16,700.0
9836,Li6.15Zr1.85In0.15O7,850.0
10608,Mn1.6ZnAl0.4O4,1250.0
5852,LiMg0.2LaO2,800.0
9531,Li1.5Zr1.5Al0.5P3O12,900.0
11219,Mg0.333V0.667PbO3,1050.0
2476,Ba2Mg1.2YCu2.8O7,940.0
496,LaMn1.8BiO3,1020.0
4766,LiMn1.75Ru0.25O4,1050.0
3349,Ca1.18La1.82Cu2O6,950.0
5793,Mg0.1Gd0.1La0.9Ga0.8Al0.1O2.95,1000.0
4781,Ca8.991Eu0.009Ce0.03Y0.97P7O28,1250.0
11056,Ca0.5Pr0.47Ce0.03MnO3,1350.0
8547,Zr0.88Ti0.528Nb0.133Ni0.067O3,1200.0
1498,Mg0.8Rh0.2Ag0.6Cu0.4O2,930.0
10645,Zr0.9Ti0.05Sn0.05O3,1230.0
9394,Sm0.4La1.6Mo2O9,900.0
10601,La0.1Fe0.95Co0.05Bi0.9O3,800.0
9668,Ba0.8Sm0.2Zr0.52Ti0.48O3,1400.0
4828,Na0.43Yb0.12Er0.02Nb2Bi2.43O9,1100.0
3676,Ba1.2TiP2O9,1100.0
9142,Sr0.8Nb1.6V0.4Bi2.2O9,900.0
481,LaMn1.8Bi0.6O3,1020.0
7955,Yb1.4La0.6TaAlO7,1600.0
9298,Na0.9CoO2,850.0
5610,Sr3Gd0.2Sm0.8B3O9,1100.0
1799,Cr0.8Fe1.2O3,1000.0
5333,Cu1.8S,500.0
